word,definition,translation
foresheet,,n. 前桅帆角索
foreship,n. The fore part of a ship.,n. 船的前部
foreshock,n a tremor preceding an earthquake,n. (地震的)前震
foreshore,n. the part of the seashore between the highwater mark and the low-water mark,"n. 前滩, 海滩"
foreshores,n. the part of the seashore between the highwater mark and the low-water mark,"n. 前滩, 海滩( foreshore的复数形式 )"
foreshorten,v. shorten lines in a drawing so as to create an illusion of depth,"vt. 照透视法缩短, 缩短"
foreshortened,v reduce in scope while retaining essential elements\nv shorten lines in a drawing so as to create an illusion of depth,v. 按照透视法缩短（描绘对象）( foreshorten的过去式和过去分词 )
foreshortening,n. Representation in a foreshortened mode or way.,v. 按照透视法缩短（描绘对象）( foreshorten的现在分词 )
foreshortens,v reduce in scope while retaining essential elements\nv shorten lines in a drawing so as to create an illusion of depth,v. 按照透视法缩短（描绘对象）( foreshorten的第三人称单数 )
foreshot,"n. In distillation of low wines, the first portion of spirit\n   that comes over, being a fluid abounding in fusel oil.","n. (蒸馏酒时的)头馏分,酒头"
foreshow,v. foretell by divine inspiration,"vt. 预示, 预告"
foreshowed,v foretell by divine inspiration,foreshow的过去式
foreshower,n. One who predicts.,"vt. 预示, 预告, 是…的预兆"
foreshowing,v foretell by divine inspiration,"v. 预示, 预告, 预兆( foreshow的现在分词 )"
foreshown,v foretell by divine inspiration,foreshow的过去分词
foreshows,v foretell by divine inspiration,"v. 预示, 预告, 预兆( foreshow的第三人称单数 )"
foreside,"n. The front side; the front; esp., a stretch of country\n   fronting the sea.\nn. The outside or external covering.","n. 前部, 上部"
foresight,n. providence by virtue of planning prudently for the future,"n. 远见, 深谋远虑\n[法] 先见, 预见, 预见的能力"
foresighted,s planning prudently for the future,"a. 有先见之明的, 深谋远虑的"
foresightedly,,adv. foresight的变形
foresightedness,n. providence by virtue of planning prudently for the future,n. 先见之明
foresightful,a. Foresighted.,a. foresight的变形
foresightfulness,,[网络] 远见卓识
foresights,plural of foresight\nn. providence by virtue of planning prudently for the future,"(foresight 的复数) n. 远见, 深谋远虑\n[法] 先见, 预见, 预见的能力"
foresite,,辉沸石
foreskin,n a fold of skin covering the tip of the clitoris\nn a fold of skin covering the tip of the penis,n. 包皮\n[医] 包皮
foreskins,n. a fold of skin covering the tip of the clitoris\nn. a fold of skin covering the tip of the penis,n. （阴茎）包皮( foreskin的复数形式 )
foresleeve,n. The sleeve below the elbow.,"n. 前袖, 可取下的前袖"
foreslope,,前坡
foresman,, [人名] 福尔斯曼
foresound,,震前声
forespeak,v. t. See Forspeak.\nv. t. To foretell; to predict.,"v. 预告, 预约"
forespeaking,"n. A prediction; also, a preface.","v. 预告, 预约( forespeak的现在分词 )"
forespent,a. Already spent; gone by; past.\na. See Forspent.,a. 疲倦极了的
forest,n. the trees and other plants in a large densely wooded area\nn. land that is covered with trees and shrubs,"n. 森林, 林区\nvt. 植树于"
forest capital,,[经] 森林资产
forest court,,[法] 森林法庭
forest finance,,[经] 森林财源
forest fire,, 森林火灾
forest fire fighter,,[网络] 森林消防人员
forest fire insurance,,[经] 森林险
forest floor,, 森林地被物
forest goat,,[网络] 森林山羊
forest god,,[网络] 森林之神
forest green,, 森林绿
forest park,, 森林公园
forest ranger,,"[法] 林警, 森林保护员"
forest red gum,,[网络] 森林红胶
forest tent caterpillar,, [昆虫]森林天幕毛虫
forest treatment,,[医] 富尼埃氏疗法(治梅毒)
forest yaws,,[医] 皮肤利什曼病
forest-fire,, 森林火灾
forest-floor,, 森林覆被
forest-spring encephalitis,,"[医] 春季森林脑炎, 苏联蜱传脑炎, 流行性脑炎"
forest-yaws,,"[医] 森林雅司病, 美洲利什曼病, 皮肤利什曼病"
forestage,"n the part of a modern theater stage between the curtain and the orchestra (i.e., in front of the curtain)",n. 舞台幕布以前的部分
forestair,,露天楼梯
forestal,"a. Of or pertaining to forests; as, forestal rights.",a. forest（森林）的变形
forestall,v keep from happening or arising; make impossible\nv act in advance of; deal with ahead of time,"vt. 预先阻止, 先...一步行动, 占先一步, 垄断, 阻碍\n[法] 先采取行动预防或阻止, 垄断"
forestall the market,,[经] 垄断市场
forestalled,imp. & p. p. of Forestall,"v. 先发制人, 预先阻止( forestall的过去式和过去分词 )"
forestaller,"n. One who forestalls; esp., one who forestalls the\n   market.", 垄断者
forestalling,n the act of preventing something by anticipating and disposing of it effectively\nv keep from happening or arising; make impossible\nv act in advance of; deal with ahead of time,[经] 囤积
forestalling the market,,[法] 垄断市场
forestalls,v keep from happening or arising; make impossible\nv act in advance of; deal with ahead of time,"v. 先发制人, 预先阻止( forestall的第三人称单数 )"
forestation,,"n. 造林, 植林, 护林"
forestay,n. an adjustable stay from the foremast to the deck or bowsprit; controls the bending of the mast,n. 前桅支索
forestaysail,,n. 挂在前支索上的三角帆
forested,s. covered with forest,a. 草木丛生的
forester,n. English writer of adventure novels featuring Captain Horatio Hornblower (1899-1966)\nn. someone trained in forestry,"n. 林务员, 森林动物, 森林居民, 森林管理人"
foresters,n English writer of adventure novels featuring Captain Horatio Hornblower (1899-1966)\nn someone trained in forestry,n. 林木工人；林业工作者（forester的复数）
forestership,,"n. 林务官, 护林人；森林人, 森林居民 (forester的变形)"
foresterships,plural of forestership,"(forestership 的复数) n. 林务官, 护林人；森林人, 森林居民 (forester的变形)"
foresti,, [人名] 福雷斯蒂
forestial,,a. forest的变形
forestier,, [人名] 福雷斯蒂尔
forestiera,,[网络] 森林
Forestiera neomexicana,,[网络] 新墨西哥木犀
forestiere,,加(配)蘑菇的
forestine,, [地名] [美国] 福里斯廷
foresting,n. the trees and other plants in a large densely wooded area\nn. land that is covered with trees and shrubs,"n. 森林, 林区\nvt. 植树于"
forestis,,禁林
forestland,,n. 林地
forestock,,"下护木, 前托"
forestomach,,前胃
forestope,,前探梁
forestry,n. the science of planting and caring for forests and the management of growing timber,"n. 林学, 森林地\n[法] 林地, 林学, 林业"
forestry accounting,,[经] 林业会计
forestry act,,[法] 森林法
forestry income,,[经] 林业收益
forestry reserve,,[法] 森林保护区
forestry talks,,[经] 林产谈判
forests,n the trees and other plants in a large densely wooded area\nn land that is covered with trees and shrubs\nv establish a forest on previously unforested land,n. 森林( forest的名词复数 ); 丛林; （森林似的）一丛; 一片
forestville,, [地名] [澳大利亚、加拿大、美国] 福里斯特维尔
foreswear,v do without or cease to hold or adhere to\nv turn away from; give up,v. 幸运
foreswearing,v. do without or cease to hold or adhere to\nv. turn away from; give up,vt. 放弃；发誓抛弃\nvi. 作伪证；背弃誓言（等于forswear）
foreswears,v. do without or cease to hold or adhere to\nv. turn away from; give up,vt. 放弃；发誓抛弃\nvi. 作伪证；背弃誓言（等于forswear）
foreswore,,"vt., vi. foreswear的变形"
foresworn,,"vt., vi. foreswear的变形"
foret,, [人名] 福雷特
foretack,,前下角索
foretaste,n. an early limited awareness of something yet to occur,"vt. 预尝, 先试\nn. 先尝, 预示"
foretaster,"n. One who tastes beforehand, or before another.","预尝者, 先尝者"
foretastes,n. an early limited awareness of something yet to occur,n. 预示( foretaste的复数形式 )
foretell,v foreshadow or presage\nv make a prediction about; tell in advance\nv indicate by signs,"vt. 预言, 预告, 预示"
foreteller,n. One who predicts.,n. 预言者
foretelling,p. pr. & vb. n. of Foretell,"v. 预言, 预示( foretell的现在分词 )"
foretells,v foreshadow or presage\nv make a prediction about; tell in advance\nv indicate by signs,"v. 预言, 预示( foretell的第三人称单数 )"
forethigh,,"前臂部, 四足动物(如马)前肢的一部分"
forethought,n planning or plotting in advance of acting\nn judiciousness in avoiding harm or danger,"n. 事先的考虑, 事先的筹划, 深虑, 先见\n[法] 预谋"
forethoughtful,s. thoughtful of the future,a. 深谋远虑的
forethoughtfully,,"adv. 深谋远虑地, 慎重地"
forethoughtfulness,,"n. 深谋远虑, 慎重"
foretime,n. The past; the time before the present.,"n. 已往, 过去"
foretoken,n an event that is experienced as indicating important things to come,"n. 预兆, 预示\nvt. 成为...之预兆"
foretold,v foreshadow or presage\nv make a prediction about; tell in advance\nv indicate by signs,foretell的过去式和过去分词
foretooth,,"n. [解]前齿, 门牙"
foretop,n. a platform at the head of a foremast,"n. (马等的)额毛, 前桅平台\n[医] 额鬃(马)"
foretopman,,n. [海]前桅哨
foretopmast,,n. 前中桅
foretopsail,,前桅中桅帆
foretriangle,,n. (由帆船的甲板、 前桅及前支索组成的)三角形区
foretruck,,前桅冠
foreturn,,前绕匝
foretype,,"n. 前面的典型, 前例"
forevacuum,,[化] 前级真空
forever,r. for a very long or seemingly endless time,adv. 永远
Forever Alone,Being Single\n> I Am Forever Alone.\n,
forever and a day,," 极长久地, 永久地"
forever and ever,,"永远,永久"
forevermore,r at any future time; in the future,adv. 永远
foreverness,,n. 永远
foreward,n. The van; the front., 正转
foreward curved vane,,[机] 朝前弯曲轮叶
foreward welding,,[机] 前进熔接
forewarded,past participle of foreward\nn. The van; the front.,(foreward 的过去分词)  正转
forewarm,,预热
forewarmer,,预热器
forewarming,,预热
forewarn,v. warn in advance or beforehand; give an early warning,vt. 预先警告
forewarned,v warn in advance or beforehand; give an early warning,"v. 预先警告, 事先告知( forewarn的过去式和过去分词 )"
forewarning,n. an early warning about a future event,"a. 预先警告的\nv. 预先警告, 事先告知( forewarn的现在分词 )"
forewarnings,plural of forewarning\nn. an early warning about a future event,"(forewarning 的复数) adj. 预先警告的\nv. 预先警告, 事先告知( forewarn的现在分词 )"
forewarns,v warn in advance or beforehand; give an early warning,"v. 预先警告, 事先告知( forewarn的第三人称单数 )"
forewaters,,前羊水
forewent,"v be earlier in time; go back further\nv do without or cease to hold or adhere to\nv lose (s.th.) or lose the right to (s.th.) by some error, offense, or crime",forego的过去式
forewing,n. either of the anterior pair of wings on an insect that has four wings,n. [昆虫]前翅
forewings,plural of forewing\nn. either of the anterior pair of wings on an insect that has four wings,(forewing 的复数) n.[昆虫]前翅
forewinning,,"采(煤)房, 第一阶段回采"
forewoman,n. a woman who is foreperson of a jury\nn. a woman in charge of a group of workers,"n. 女工头, 女工监督, 妇女陪审长\n[法] 女陪审团主席, 女陪审长"
forewomen,pl.  of Forewoman,"n. 女工头, 女领班( forewoman的名词复数 )"
foreword,n. a short introductory essay preceding the text of a book,"n. 前言, 序"
forewords,n. a short introductory essay preceding the text of a book,"n. 前言, 序（言）( foreword的复数形式 )"
foreworn,a. Worn out; wasted; used up.,a. 极疲倦的
forex,,[经] 外汇
forex action,,[经] 外汇交易
foreyard,n. The lowermost yard on the foremast.,n. 前桅下帆横桁
forfait,,n. 定额月包费；包租入网\nn. (Forfait)人名；(法)福尔费
forfaiting,-ing form of forfait,(forfait 的现在分词) n. 定额月包费；包租入网\nn. (Forfait)人名；(法)福尔费
Forfar,,n. (Forfar)人名；(英)福法
Forfarshire,,福法尔郡[英国苏格兰原郡名]
forfeit,"n. something that is lost or surrendered as a penalty; \nn. a penalty for a fault or mistake that involves losing or giving up something\nn. the act of losing or surrendering something as a penalty for a mistake or fault or failure to perform etc.\nv. lose (s.th.) or lose the right to (s.th.) by some error, offense, or crime","n. 没收物, 罚金, 丧失\nvt. 没收, 丧失\na. 丧失了的"
forfeit bail,,保释后不如期出庭
forfeit money,,[法] 解约金
forfeit of civil right,,"[法] 公民权的被剥夺, 丧失公民权"
forfeit stock,,[经] 没收股份
forfeitable,,a. 可没收的\n[法] 可没收的
forfeited,"v lose (s.th.) or lose the right to (s.th.) by some error, offense, or crime\ns surrendered as a penalty","v. （因违反协议、犯规、受罚等）丧失, 失去( forfeit的过去式和过去分词 )"
forfeited right,,[经] 丧失的权利
forfeited securities arising from loans,,[经] 没收押品
forfeited share,,[经] 被没收的股份
forfeited stock,,[经] 被没收的股份
forfeited subscription,,[经] 没收认股权
forfeiter,s surrendered as a penalty,"n. 丧失者, 受没收处分者\n[法] 丧失者, 受没收处分者"
forfeiting,p. pr. & vb. n. of Forfeit,"v. （因违反协议、犯规、受罚等）丧失, 失去( forfeit的现在分词 )"
forfeits,"n something that is lost or surrendered as a penalty; \nn a penalty for a fault or mistake that involves losing or giving up something\nn the act of losing or surrendering something as a penalty for a mistake or fault or failure to perform etc.\nv lose (s.th.) or lose the right to (s.th.) by some error, offense, or crime",n. 罚物游戏
forfeiture,n something that is lost or surrendered as a penalty; \nn a penalty for a fault or mistake that involves losing or giving up something\nn the act of losing or surrendering something as a penalty for a mistake or fault or failure to perform etc.,"n. 没收物, 罚金, 丧失\n[经] 没收, 没收物, 罚金"
forfeiture of an estate,,[法] 丧失地产
forfeiture of bond,,[法] 不履行保证书的罚金
forfeiture of lnad,,[法] 没收土地
forfeiture of marriage,,[法] 结婚的罚金
forfeiture of pay,,"[法] 停薪, 罚薪"
forfeiture of property,,[法] 没收财产
forfeiture of shares,,[经] 股份的没收
forfeiture proceeding,,"[法] 没收程序, 没收手续"
forfeitures,n. something that is lost or surrendered as a penalty; \nn. a penalty for a fault or mistake that involves losing or giving up something\nn. the act of losing or surrendering something as a penalty for a mistake or fault or failure to perform etc.,"n. （财产等的）没收, （权利、名誉等的）丧失( forfeiture的复数形式 )"
forfend,v prevent the occurrence of; prevent from happening,"vt. 防止, 防避, 防护"
forfex,n. A pair of shears.,n. 剪刀
forficate,s resembling a fork; divided or separated into two branches,a. 分叉的
forfication,,n. 分叉
Forficula auricularia,,[网络] 地蜈蚣；欧洲球螋；马铃薯
Forficulidae,,n. 球螋科\n[网络] 蠼螋科；革翅目球螋科
forfoughten,,"forfoughten (comparative more forfoughten, superlative most forfoughten)\n(now  chiefly  dialectal, Scotland) Exhausted from fighting.\n"
forgan,, [人名] [苏格兰人姓氏] 福根住所名称，来源于古英语，含义是“猪+场”(pig+ground); [人名] [爱尔兰姓氏] 福根盖尔语姓氏的英语形式，来源于人名，含义是“海+光明的”(sea+bright); [地名] [加拿大、美国] 福根
forgat, of Forget,vbl.forget的过去式
forgather,v collect in one place,"vi. 聚会, 偶然遇见"
forgathered,v collect in one place,"v. 聚会, 偶然遇见, 结交( forgather的过去式和过去分词 )"
forgathering,v collect in one place,"v. 聚会, 偶然遇见, 结交( forgather的现在分词 )"
forgathers,v collect in one place,"v. 聚会, 偶然遇见, 结交( forgather的第三人称单数 )"
forgave,v stop blaming or grant forgiveness\nv absolve from payment,forgive的过去式
forge,n. furnace consisting of a special hearth where metal is heated before shaping\nn. a workplace where metal is worked by heating and hammering\nv. create by hammering\nv. make a copy of with the intent to deceive,"n. 熔炉, 铁工厂\nvt. 打制, 锻造, 伪造\nvi. 锻造, 伪造"
forge a signature,,[法] 伪造签名
forge ahead,,"迅勐发展,突飞勐进,稳步发展"
forge drill,,[机] 锻压钻头
forge ifre,,[机] 锻炉火
forge pig,,[化] 锻铁
forge scale,,[机] 锻铁锈皮
forge test,,[机] 锻击试验
forge welding,,[化] 锻焊
forge-welded(monolayered)cylinder,,[化] 锻焊式圆筒; 锻焊式单层圆筒
forgeability,,n. 可锻性\n[机] 可锻性
forgeable,,"a. 可锻造的\n[机] 可锻的, 有锻造性的"
forged,"v create by hammering\nv make a copy of with the intent to deceive\nv come up with (an idea, plan, explanation, theory, or principle) after a mental effort\nv move ahead steadily\nv move or act with a sudden increase in speed or energy\nv make something, usually for a specific function\nv make out of components (often in an improvising manner)\ns reproduced fraudulently",a. 锻的；锻造的
forged document,,"[法] 伪造的证件, 假造的文件, 伪造单据"
forged documents,,[经] 伪造的文书单据
forged endorsement,,[经] 伪造背书
forged head,,[化] 锻造封头
forged signature,,[经] 伪造签字
forged steel,,[化] 锻钢
forged stocks,,[法] 伪造的股票
forged vessel,,[化] 锻造容器
forgenin,,甲酸四甲铵
forger,n. someone who operates a forge\nn. someone who makes copies illegally,"n. 铁匠, 伪造者, 赝造者\n[法] 伪造者, 伪造犯"
forgeries,pl.  of Forgery,n. 伪造( forgery的名词复数 ); 伪造的文件、签名等
forgers,n. someone who operates a forge\nn. someone who makes copies illegally,n. 铁匠；伪造者\nn. (Forger)人名；(英)福杰
forgery,n. criminal falsification by making or altering an instrument with intent to defraud,"n. 伪造, 伪造罪, 伪造物\n[经] 伪造签字, 伪造品"
forgery bond,,[经] 防伪造保险
forgery of doucment,,[法] 伪造文件
forgery of money note,,[法] 伪造货币
forgery of negotiable instruments,,[法] 伪造票据
forgery of public document,,[法] 伪造公文书
forgery of valuable securities,,[法] 伪造有价证券
forges,"n furnace consisting of a special hearth where metal is heated before shaping\nn a workplace where metal is worked by heating and hammering\nv create by hammering\nv make a copy of with the intent to deceive\nv come up with (an idea, plan, explanation, theory, or principle) after a mental effort\nv move ahead steadily\nv move or act with a sudden increase in speed or energy\nv make something, usually for a specific function\nv make out of components (often in an improvising manner)",v. 锻造( forge的第三人称单数 ); 伪造; 艰苦干成; 努力加强
forget,v. dismiss from the mind; stop remembering\nv. be unable to remember\nv. forget to do something\nv. leave behind unintentionally,"vt. 忘记, 忽略, 忘\nvi. 忘记"
forget about,,"忘记,忘却"
forget about it,,"算了,别再提了!"
forget doing,,忘记(曾做过)...
forget it,,"算了,别再提了!"
forget me drug,,[网络] 忘记我药
forget oneself,,"先人后己, 不自私, 忘乎所以, 失去知觉"
forget oneself in,,"沉浸于…,对…入迷了"
forget to do,,忘记(做)...
forget-me-not,n. small perennial herb having bright blue or white flowers,"n. 勿忘草, 毋忘我"
forget-me-nots,n. small perennial herb having bright blue or white flowers,n. 勿忘草( forget-me-not的复数形式 )
forgetful,s. failing to keep in mind,"a. 健忘的, 易忘的"
forgetful person,,[网络] 健忘的人
forgetfully,adv. In a forgetful manner.,"adv. 不注意地, 健忘地"
forgetfulness,n. tendency to forget\nn. unawareness caused by neglectful or heedless failure to remember,[计] 忽视
forgetive,a. Inventive; productive; capable.,"a. 能创造发明的, 富有想象力的"
forgets,v dismiss from the mind; stop remembering\nv be unable to remember\nv forget to do something\nv leave behind unintentionally,link-v. 忘记; 遗忘; 遗漏; 看漏\nv. 忘记( forget的第三人称单数 ); 不再想; 忘记做（或带、买等）; 不再考虑…的可能
forgettable,a. easily forgotten,"a. 容易被忘的, 可忘记的"
forgetter,n. One who forgets; a heedless person.,n. 健忘者
forgetting,v dismiss from the mind; stop remembering\nv be unable to remember\nv forget to do something\nv leave behind unintentionally,v. 遗忘；忘记（forget的ing形式）
forging,n. shaping metal by heating and hammering,"n. 锻炼, 伪造\n[机] 锻造, 锻件"
forging die,,[机] 锻模
forging machine,,[化] 锻造机
forging press,,[化] 锻压机
forging roll,,[机] 锻压辊子
forging shop,,[机] 锻工场
forging test,,[机] 锻击试验
forging tools,,[机] 锻造工具
forging tubesheet,,[化] 锻造管板
forgings,n. shaping metal by heating and hammering\nv. create by hammering\nv. make a copy of with the intent to deceive,n. 锻件；赝品（forging的复数）
forgione,, [人名] 福希奥内
forgivable,s easily excused or forgiven,a. 可宽恕的\n[法] 可宽恕的
forgivably,r in an excusable manner or to an excusable degree,adv. forgivable的变形
forgive,v. stop blaming or grant forgiveness\nv. absolve from payment,"vt. 原谅, 宽恕, 免除\n[法] 免除, 宽恕, 原谅"
forgive and forget,,不念旧恶
forgive sb for,,原谅某人…
forgiven,v stop blaming or grant forgiveness\nv absolve from payment,forgive的过去分词
forgiveness,n. compassionate feelings that support a willingness to forgive\nn. the act of excusing a mistake or offense,"n. 宽恕, 宽仁之心"
forgivenesses,plural of forgiveness\nn. compassionate feelings that support a willingness to forgive\nn. the act of excusing a mistake or offense,"(forgiveness 的复数) n. 宽恕, 宽仁之心"
forgiver,n. One who forgives.,n. forgive的变形
forgives,v stop blaming or grant forgiveness\nv absolve from payment,v. 原谅( forgive的第三人称单数 ); 饶恕; 对不起; 请原谅
forgiving,a. inclined or able to forgive and show mercy,"a. 宽大的, 容许有错误的"
forgiving system,,[计] 宽仁系统
forgivingly,r with forgiveness; in a forgiving manner,adv. 宽大地; 宽容地; 慈悲地
forgivingness,n. tendency to be kind and forgiving, 仁慈
forgo,"v do without or cease to hold or adhere to\nv be earlier in time; go back further\nv lose (s.th.) or lose the right to (s.th.) by some error, offense, or crime","vt. 摒绝, 放弃"
forgoer,,n. forgo的变形
forgoes,"v do without or cease to hold or adhere to\nv be earlier in time; go back further\nv lose (s.th.) or lose the right to (s.th.) by some error, offense, or crime","v. 没有也行, 放弃( forgo的第三人称单数 )"
forgoing,p. pr. & vb. n. of Forgo,"v. 没有也行, 放弃( forgo的现在分词 )"
forgone,"v do without or cease to hold or adhere to\nv be earlier in time; go back further\nv lose (s.th.) or lose the right to (s.th.) by some error, offense, or crime","v. 没有也行, 放弃( forgo的过去分词 )"
Forgoogle,A thought runs through your head while you are busy doing something. You make a mental note to look it up when you are done. By the time you are ready to google it you realize you've forgotten what the heck it was you wanted to find out.\n> I was watching TV and wondered where I'd seen that woman before. I waited till the program was over and damn if I didn't forgoogle her name.\n,
forgot,v dismiss from the mind; stop remembering\nv be unable to remember\nv forget to do something\nv leave behind unintentionally,forget的过去式和过去分词
forgotten,v dismiss from the mind; stop remembering\nv be unable to remember\nv forget to do something\nv leave behind unintentionally\ns not noticed inadvertently,forget的过去分词
forgotten man,,被遗忘的人
forgotton,,pp. 遗忘
forification,,(食品)强化(增加某种营养素)
forint,n. the basic unit of money in Hungary,n. 福林(匈牙利的货币单位)
forints,plural of forint\nn. the basic unit of money in Hungary,(forint 的复数) n. 福林(匈牙利的货币单位)
forisfactur,,"[法] 应没收财产的罪行, 罚金"
forisfactus,,"[法] 重罪犯人, 死刑犯"
forisfamiliation,n. The act of forisfamiliating.,[法] 生前赠与的放弃
forjudge,,"vt.预断, 臆断, 推断, [律]驱逐"
fork,"n. cutlery used for serving and eating food\nn. the region of the angle formed by the junction of two branches\nn. an agricultural tool used for lifting or digging; has a handle and metal prongs\nv. place under attack with one's own pieces, of two enemy pieces","n. 叉子, 叉状物, 分岔\nvi. 分支, 分歧\nvt. 做成叉形, 叉起\n[计] 派生指令"
fork beat,,[电] 音叉拍
fork end,,[机] 叉头
fork heel,,[电] 音叉底座
fork ladle,,[机] 抬动浇桶
fork lift hoist,,[化] 叉式起重机
fork lift truck,,[机] 堆高机
fork lift(truck),,[化] 叉式起重车
fork oscillator,,[电] 音叉振荡器
fork out,,"支付, 放弃"
fork over,," 整平, 移动; 付钱"
fork structure,,[计] 叉形结构
fork structure of bubble device,,[计] 磁泡器件叉型结构
fork tines,,[电] 叉齿
fork tone modulation,,[电] 音叉音调变
fork up,, 耙出; 付钱
fork up the roots,,"把根耙出,连根拔除,根除"
fork(ed) chain,,[化] 支链
fork(lift) truck,,[化] 叉式起重车; 铲车
fork-like,s resembling a fork; divided or separated into two branches,a. 像叉一样的
forkball,, 指叉球
forked,"v lift with a pitchfork\nv place under attack with one's own pieces, of two enemy pieces\nv divide into two or more branches so as to form a fork\nv shape like a fork\ns resembling a fork; divided or separated into two branches\ns having two meanings with intent to deceive","a. 成叉的, 叉的, 叉状的\n[医] 叉状的"
forked circuit,,[电] 叉路
forked lightning,,n. 叉状闪电
forked quadruplex,,[电] 叉接四工
forked repeaterex,,[电] 叉接转发器
forked tongue,," <美>欺人之谈, 假话, 谎话"
forked working,,"[计] 交叉工作, 发支工作"
forker,, 用叉者
forkful,,n. 一叉的量
forkfuls,plural of forkful,(forkful 的复数) n.一叉的量
forkguide,,叉形导丝器
forkhead,,带两个有时带三个前指尖头的箭头
forkiness,n. The quality or state or dividing in a forklike manner.,分岔的性质或状态
forking,"n the place where something divides into branches\nn the act of branching out or dividing into branches\nv lift with a pitchfork\nv place under attack with one's own pieces, of two enemy pieces\nv divide into two or more branches so as to form a fork\nv shape like a fork",v. 分支；分叉；河流分岔作用（fork的ing形式）
forkless,a. Having no fork.,a. fork的变形
forklift,n. a small industrial vehicle with a power operated forked platform in front that can be inserted under loads to lift and move them,"n. 铲车, 叉式升降机"
forklift truck,," 叉式升降装卸车, 叉车, 铲车"
forklifts,plural of forklift\nn. a small industrial vehicle with a power operated forked platform in front that can be inserted under loads to lift and move them,"(forklift 的复数) n. 铲车, 叉式升降机"
forklike fibers,,[医] 叉状纤维
forkman,,叉车
forkner,, [人名] 福克纳
forks,"n cutlery used for serving and eating food\nn the act of branching out or dividing into branches\nn the region of the angle formed by the junction of two branches\nn an agricultural tool used for lifting or digging; has a handle and metal prongs\nn the angle formed by the inner sides of the legs where they join the human trunk\nv lift with a pitchfork\nv place under attack with one's own pieces, of two enemy pieces\nv divide into two or more branches so as to form a fork\nv shape like a fork",n. 叉（挖掘用的园艺工具）( fork的名词复数 ); 餐叉; 叉状物; （自行车或摩托车的）车叉子
forks arm,,[机] 叉臂
forktail,"n. One of several Asiatic and East Indian passerine birds,\n   belonging to Enucurus, and allied genera. The tail is deeply forking.\nn. A salmon in its fourth year's growth.","n. 尾巴开叉的鱼, 尾巴开叉的鸟"
forky,a. Opening into two or more parts or shoots; forked; furcated.,"a. 分叉的, 分歧的"
Forlanini's treatment,,[医] 福拉尼尼氏疗法(肺结核人工胸疗法)
Forlanini-Morelli method,,[医] 福-莫二氏脓胸疗法
forlano,, [人名] 福拉诺
forli,, [地名] [意大利] 弗利
forlorn,s. marked by or showing hopelessness,"a. 孤独的, 悲惨的, 凄凉的"
forlorn hope,,"n. 敢死队, 希望甚微孤注一掷的事业"
forlornly,r. in a forlorn manner,adv. 可怜地；孤苦伶仃地；没希望地；渺茫地
forlornness,n. State of being forlorn., 愁思
form,n. the phonological or orthographic sound or appearance of a word that can be used to describe or identify something\nn. a perceptual structure\nn. the visual appearance of something or someone\nn. a printed document with spaces in which to write,"n. 形状, 形体, 类型, 方式, 表格, 形式\nv. 形成, 排列, (使)组成\nn. 表单\n[计] 表单"
form a cabinet,,组阁
form a complete set,,[化] 配套
form a queue,,"排队,列队"
form advance,,[计] 换页; 进页
form an affiliation with,,与…联合起来
form an alliance with,,与…结盟
form bubbles,,[网络] 形成气泡
form bursting,,[计] 格式分段
form class,, 形级
form contract,,[经] 标准合同
form control,,[计] 格式控制
form control buffer,,[计] 格式控制缓冲器
form control image,,[计] 格式控制图象
form control procedure,,[计] 格式控制过程
form copying,,[化] 仿形加工法; 靠模加工法
form cutter,,[化] 成形刀具
form data description,,[计] 格式数据描述
form definition division,,[计] 格式定义部分
form definition language,,[计] 格式定义语言
form division,,[网络] 形式复分；形式区分
form factor,,"[计] 形状因数, 形状系数"
form family,,[网络] 形成家庭
form feed,,"[计] 格式馈给, 换页"
form feed character,,[计] 换页符
form feeding,,[电] 表格馈入
form flash,,"[计] 格式投影, 格式显示"
form genus,, 形态属
form genus Rhizoctinia,,[网络] 形成丝核菌属
form label,,[计] 形式标号
form language protocol model,,[计] 形式语言规约模型
form letter,,[计] 套用信函
form library display,,[计] 格式程序库显示
form management,,[计] 表格管理
form manager,,[计] 表格管理程序
form modifying,,[计] 格式修改
form movement time,,[计] 格式移动时间
form not forbidden by law,,[法] 法律所不禁止的方式
form of action,,[法] 诉讼方式
form of address,,"头衔,称号"
form of application,,[经] 申请书格式
form of books,,[经] 帐簿的格式
form of budget,,[经] 预算格式
form of business enterprise,,[经] 企业类型
form of credit,,[经] 信贷形代
form of detention,,[法] 拘留方式
form of extradition,,[法] 引渡方式
form of government,,[法] 政体
form of grain,,[机] 粒形
form of growth,,[医] 发育型
form of imprisonment,,[法] 监禁方式
form of law,,[法] 法律形式
form of loan obligation,,[法] 借货债务的方式
form of payment,,[法] 支付方式
form of procedure,,"[法] 诉讼方式, 诉讼程序"
form of prohibition,,"[法] 禁制方式, 诉讼中止程序"
form of proxy,,"[法] 委任书, 委任方式"
form of state,,[法] 国体
form of subscript,,[计] 下标形式
form of the physical store,,[电] 实体储存形式
form of treaty,,[经] 合同方式
form of warning,,"[法] 正告, 正式警告"
form of wording,,[法] 行文格式
form overlay,,"[计] 形式覆盖, 格式重叠"
form processing,,[计] 表格处理
form receiving tray,,[计] 收纸架; 落纸架
form sense,,[医] 立体觉
form session file,,[计] 格式会话文件
form smoke into smother,,越来越糟
