word,definition,translation
excess redunancy,,"[计] 过剩冗余度, 超额冗余度"
excess reserve,,"[经] 过剩准备, 剩余储备金"
excess shares,,[经] 过剩股票
excess simulator,,[电] 额外模拟器
excess sound pressure,,[电] 过剩声压
excess subscript,,[计] 多余下标
excess supply,,[经] 供给过剩
excess value,,[经] 超过价值
excess voltage,,[电] 超额电压
excess volume,,[化] 超额体积
excess(thermodynamic) function,,[化] 超额(热力学)函数; 过量(热力学)函数
excess-3 coded decimal system,,[计] 余3码的十进制
excess-3 value,,[计] 余3值
excess-fifty code,,[计] 余五十码
excess-fifty representation,,[计] 余五十表示法
excess-six code,,[计] 余六码
excess-three code,,[计] 余三码
excess-three representation,,[计] 余三表示法
excesses,n a quantity much larger than is needed\nn immoderation as a consequence of going beyond sufficient or permitted limits\nn the state of being more than full\nn excessive indulgence,n. 过份荒淫的行为；剩余额（excess的复数）
excessive,"s. beyond normal limits\ns. unrestrained, especially with regard to feelings","a. 过度的, 过多的, 极端的\n[法] 过度的, 过分的, 额外的"
excessive accommodation,,[医] 调节过度
excessive appetite,,"[医] 食欲过盛, 善饥"
excessive bail,,[法] 额外保释金
excessive cutting of trees,,[法] 滥砍滥伐林木
excessive damages,,[法] 超额损害赔偿
excessive defence,,[法] 防卫过当
excessive leniency,,[法] 宽大无边
excessive lingual inclination,,[医] 舌侧过度倾斜
excessive movement,,"[医] 运动过度, 运动机能亢进"
excessive neutralization,,[化] 中和过度
excessive pressure,,[化] 剩余压力
excessive purchasing power,,[经] 过剩购买力
excessive stock,,"[经] 存货超额, 存货过多, 存货超储"
excessive sulfur content,,[化] 过硫
excessive sweating,,[医] 出汗过多
excessive temperature differentials,,[化] 温差过大
excessive wear,,[化] 过度磨损
excessively,r. to a degree exceeding normal or proper limits,"adv. 过多, 极度, 过度, 过分"
excessiveness,n immoderation as a consequence of going beyond sufficient or permitted limits, 冗余
excesssive,,a. 过度
excessus,,[医] 过度
exch,,[经] 交易所
exchange,n. chemical process in which one atom or ion or group changes places with another\nn. a mutual expression of views (especially an unpleasant one)\nn. the act of changing one thing for another thing\nn. the act of giving something in return for something received,"n. 交换, (电话)交换局, 交换机, 汇兑, 交易所\nv. 交换, 交易, 兑换\n[计] 交换; 电话局"
exchange acquisition,,[经] 通过交易所购得大批股票
exchange adjustments,,[经] 汇率调整
exchange adsorption,,[化] 交换吸附
exchange agreement,,[经] 交换协议
exchange algorithm,,[计] 交换算法
Exchange Alley,,[网络] 交易胡同；交易所胡同；交易所街
exchange alterations,,[经] 更改汇率
exchange arbitrage,,"[经] 外汇投机交易, 外汇套购"
exchange area,,[电] 交换区域
exchange as per indorsement,,[经] 保证汇兑条款
exchange at equal value,,[法] 等价交换
exchange bank,,汇兑银行\n[经] 汇兑银行
exchange blows,,互殴
exchange broker,,"[经] 证券交易所经纪人, 汇兑掮客"
exchange brokerage,,[经] 汇兑经纪人佣金
exchange budget,,[经] 外汇预算
exchange buffering,,[计] 交换缓冲
exchange capacity,,[化] 交换容量
exchange charge,,"[经] 兑换手续费, 汇兑手续费"
exchange check,,[经] 交换支票
exchange chromatography,,[化] 交换色谱法; 离子交换色谱法
exchange clause,,[经] 汇票条款
exchange column,,[化] 交换柱
exchange commission,,[经] 兑换佣金
exchange competition,,[经] 外汇竞争
exchange contract,,[经] 外汇成单
exchange contract note,,[经] 外汇买卖成交单
exchange contracts,,"[法] 外汇兑换契约, 外汇契约"
exchange control,,"[经] 外汇管制, 汇兑管理(统制)"
exchange control authorization,,[经] 外汇管理当局
exchange control regulations,,"[经] 外汇管理法令, 外汇控制条例"
exchange controls on currency,,[经] 货币汇兑管制
exchange current,,[化] 交换电流
exchange current density,,[化] 交换电流密度
exchange dealer,,"[经] 外汇掮客, 外汇经纪人"
exchange density,,[化] 交换密度
exchange depreciation,,[经] 汇率贬值
exchange discount,,"[经] 外汇贴水, 汇兑贴水"
exchange distribution,,[经] 交易所分配
exchange dumping,,"[经] 汇兑倾销, 外汇抛售"
exchange earning,,[经] 汇兑收益
exchange energy,,[化] 交换能
exchange equalization account,,[经] 汇兑平衡帐户
exchange equalization fund,,[经] 汇兑平衡基金
exchange equation,,[经] 交换公式
exchange equipment,,[计] 交换设备
exchange fluctuation a/c,,[经] 汇率变动帐户(科目)
exchange fluctuations,,"[经] 汇率波动, 汇价变动"
exchange for cash,,[经] 兑换现金
exchange for futures,,[经] 以现货转为期货的现金安排
exchange for ready money,,[经] 兑换现金
exchange force,,[医] 交换力
exchange fraction,,[化] 交换率
exchange freedom,,[经] 外汇交易自由
exchange fund,,"[经] 外汇资金, 另找金"
exchange gain or loss,,[经] 汇兑损益
exchange goods,,[经] 换货
exchange half-time,,[化] 半交换期
exchange hour,,[经] 交易时间
exchange instruction,,[计] 交换指令
exchange integral,,[化] 交换积分
exchange interaction,,[化] 交换相互作用
exchange isoplane,,[化] 穿透曲线
exchange kisses,,互相接吻
exchange line,,[计] 交换线路
exchange loss,,[经] 汇兑损失
exchange management,,[经] 外汇管理
exchange market,,[经] 外汇市场
exchange memo,,[经] 外汇兑换水单
exchange message,,[计] 交换信息
exchange momo,,[法] 外汇兑换水单
exchange movement,,[经] 汇兑价变动
exchange network service,,[计] 交换网络服务
exchange of acetal linkage,,[化] 缩醛交换作用; 缩醛链交换作用
exchange of ambassadors,,[法] 互换大使
exchange of equal values,,[法] 等价交换
exchange of informatio,,[法] 互换消息
exchange of instruments of ratification,,[经] 交换批准书
exchange of know-how,,[化] 技术交流
exchange of notes,,[经] 换文
exchange of pleading,,[法] 交换起诉书或答辩状
exchange of pow,,[法] 交换战俘
exchange of skills,,[法] 技术交流
exchange of stocks,,[经] 股份交换(交易)
exchange of unequal values,,[经] 不等价交换
exchange of views,,[法] 交换意见
exchange operation,,[计] 交换运算
exchange parity,,[经] 外汇平准价
exchange polarization,,[化] 交换极化
exchange position,,"[经] 外汇动态, 现有外汇额"
exchange premium,,"[经] 贴进, 外汇升水"
exchange price,,"[法] 行价, 交易所价格"
exchange profit,,[经] 交换利润
exchange program,,[计] 交换程序
exchange proviso clause,,[经] 外汇保留条款
exchange quota,,"[经] 外汇限额, 外汇配额"
exchange quota system,,[经] 外汇配额制度
exchange quotations,,[经] 外汇行情
exchange rate,,"n. 汇率, 兑换率"
exchange rate adjustments,,[经] 汇率调整
exchange rate arrangement,,[经] 汇率安排
exchange rate depreciation,,[经] 汇率下跌
exchange rate differential,,[经] 汇率差额
exchange rate flexibility,,[经] 汇率伸缩性
exchange rate fluctuations,,[经] 外汇汇率波动
exchange rate margin,,[经] 汇率波动幅度
exchange rate parity,,[经] 外汇平价
exchange rate quotation,,[经] 外汇牌价
exchange rate regime,,[经] 汇率制度
exchange rate system,,[经] 汇率制度
exchange rates,,"[法] 汇率, 汇兑率"
exchange reaction,,[化] 交换反应
exchange register,,[计] 交换寄存器
exchange repulsion,,[化] 交换排斥
exchange resin,,[化] 交换树脂; 离子交换树脂
exchange restriction,,[经] 外汇限制
exchange risk,,[经] 外汇风险
exchange scattering,,[化] 交换散射
exchange service,,[计] 交换业务; 交换服务
exchange settlement,,[经] 结汇
exchange shop,,[经] 钱庄
exchange slips,,"[经] 兑换传票, 转帐传票"
exchange sorting,,[计] 交换分类
exchange stabilization,,[经] 稳定外汇
exchange stock,,[法] 证券交易所
exchange student,, 交换的留学生
exchange supplementary duties,,[经] 外汇附加税
exchange surrender certificate,,[经] 外汇缴售(存)凭证
exchange symmetry,,[化] 交换对称性
exchange system,,[计] 交换系统
exchange table,,[经] 汇兑换算表
exchange tax,,[经] 外汇税
exchange traded fund,,[网络] 交易所买卖基金；交易所交易基金；交易型开放式指数基金
exchange transactions,,[经] 兑换交易
exchange transfusion,,[医] 交换输血
exchange treaties,,"[经] 换约, 外汇条约"
exchange value,,[经] 交换价值
exchange velocity,,[机] 交换速度
exchange vows,,"订婚,结婚"
exchange with,,v. 与…交换
exchange-rate,,汇率；兑换率
exchange-rates,plural of exchange-rate,(exchange-rate 的复数) 汇率；兑换率
exchangeability,n. the quality of being capable of exchange or interchange,n. 可交换性
exchangeable,a. suitable to be exchanged\ns. capable of replacing or changing places with something else; permitting mutual substitution without loss of function or suitability,"a. 可交换的, 可兑换的, 可替换的"
exchangeable disk,,[计] 可换磁盘
exchangeable disk storage,,[计] 可换磁盘存储器
exchangeable value,,[经] 交换价值
exchangeably,adv. By way of exchange.,adv. 更换地；交换地；兑换地
exchanged,s. changed for (replaced by) something different,"v. 换回( exchange的过去式和过去分词 ); 交换, 替换; 进行易货贸易, 作物物交换; [金融业]（货币）交换, 兑换"
exchanged entropy,,[化] 交换熵
exchanged heat,,[化] 交换热
exchangee,,"n. 被交换者, 交换的学生"
exchanger,n. one whose business is to exchange the money of one country for that of another country,"n. 交换器\n[计] 交换程序, 交换器"
exchangers,n. one whose business is to exchange the money of one country for that of another country,n. 交换器；交易所；交换程序
exchanges,"n chemical process in which one atom or ion or group changes places with another\nn a mutual expression of views (especially an unpleasant one)\nn the act of changing one thing for another thing\nn the act of giving something in return for something received\nn a workplace that serves as a telecommunications facility where lines from telephones can be connected together to permit communication\nn a workplace for buying and selling; open only to members\nn (sports) an unbroken sequence of several successive strokes\nn reciprocal transfer of equivalent sums of money (especially the currencies of different countries)\nn the act of putting one thing or person in the place of another: ""he sent Smith in for Jones but the substitution came too late to help""\nn (chess) gaining (or losing) a rook in return for a knight or bishop\nn (chess) the capture by both players (usually on consecutive moves) of pieces of equal value\nv give to, and receive from, one another\nv exchange or replace with another, usually of the same kind or category\nv change over, change around, as to a new order or sequence\nv hand over one and receive another, approximately equivalent\nv put in the place of another; switch seemingly equivalent items\nv exchange a penalty for a less severe one","n. 交易所, 	票据交换总额；市场, 外币兑换（exchange 复数形式）"
exchanges stabilization fund,,"[经] 汇兑稳定基金, 外汇稳定基金"
exchanging,"v give to, and receive from, one another\nv exchange or replace with another, usually of the same kind or category\nv change over, change around, as to a new order or sequence\nv hand over one and receive another, approximately equivalent\nv put in the place of another; switch seemingly equivalent items\nv exchange a penalty for a less severe one",v. 交换；兑换；交流（exchange的ing形式）
exchanging vouchers,,"[经] 兑换传票, 转帐传票"
Exchangite,,n. (美国)全国交易俱乐部会员
exchequer,n the funds of a government or institution or individual,"n. (英国)财政部, 国库\n[法] 国库, 财源, 财政法院"
exchequer bill,,[经] 国库等
exchequer bills,,[法] 国库券
exchequer bond,,[经] 英国国库债券
exchequer stock,,[经] 英国政府债券
exchequered,imp. & p. p. of Exchequer,n. 英国财政部；英国国家银行资金
exchequering,p. pr. & vb. n. of Exchequer,n. 英国财政部；英国国家银行资金
exchequers,plural of exchequer\nn the funds of a government or institution or individual,"(exchequer 的复数) n. (英国)财政部, 国库\n[法] 国库, 财源, 财政法院"
Excicon,,固态X射线变像管
excide,v. t. To cut off.,"vt. 切开, 切除"
excimer,,[化] 激基缔合物; 受激准分子
excimer laser,, 受激准分子激光器
excind,,(=excindate)角切的
excipient,v. t. Taking an exception.\nn. An exceptor.\nn. An inert or slightly active substance used in preparing\n   remedies as a vehicle or medium of administration for the medicinal\n   agents.,n. [药]赋形剂
excipient (vehicle),,[化] 赋形剂
excipients,, [医]辅料
exciple,n. Alt. of Excipulum,n. [植]囊盘被
exciplex,,[化] 激基复合物; 激发复合体
Excipulaceae,,疣壳孢科
excipulum,n. The outer part of the fructification of most lichens., 囊盘被
excircle,,[计] 外圆
excisable,"a. Liable or subject to excise; as, tobacco in an excisable\n   commodity.","a. 应纳税的, 可割取的"
excise,n. a tax that is measured by the amount of business done (not on property or income from real estate)\nv. levy an excise tax on\nv. remove by cutting,"n. (烟、酒等)消费税, 货物税, 国产税\nvt. 切除"
excise duties,,"[经] 消费税, 货物税"
excise law,,[法] 酿酒法
excise man,,[经] 收税人员
excise office,,[经] 税务署
excise tax,,"[经] 营业税, 货物税, 消费税"
excised,v remove by erasing or crossing out or as if by drawing a line\nv levy an excise tax on\nv remove by cutting,离体的；切离的
exciseman,n someone who collects taxes for the government,n. 收税官\n[法] 收税官
excisemen,pl.  of Exciseman,n. 收税官( exciseman的名词复数 )
excises,n a tax that is measured by the amount of business done (not on property or income from real estate)\nv remove by erasing or crossing out or as if by drawing a line\nv levy an excise tax on\nv remove by cutting,"n. 国内货物税, 消费税( excise的名词复数 )\nv. 切除, 删去( excise的第三人称单数 )"
excising,v remove by erasing or crossing out or as if by drawing a line\nv levy an excise tax on\nv remove by cutting,v. 切割；收税；删除（excise的现在分词）
excising forceps,,[医] 切断钳
excision,n the omission that is made when an editorial change shortens a written passage\nn surgical removal of a body part or tissue\nn the act of banishing a member of a church from the communion of believers and the privileges of the church; cutting a person off from a religious society\nn the act of pulling up or out; uprooting; cutting off from existence,"n. 切除, 删除, 切除之物\n[医] 切除术"
excision enzyme,,[机] 外切
excision repair,,[化] 切补修复; 切补修补
excisional,, [医]adj.切除的
excisionase,,n. [生化](病毒的)切除酶
excisions,plural of excision\nn the omission that is made when an editorial change shortens a written passage\nn surgical removal of a body part or tissue\nn the act of banishing a member of a church from the communion of believers and the privileges of the church; cutting a person off from a religious society\nn the act of pulling up or out; uprooting; cutting off from existence,"(excision 的复数) n. 切除, 删除, 切除之物\n[医] 切除术"
excistoglandular,,兴奋腺体的
excitability,n. excessive sensitivity of an organ or body part\nn. being easily excited,"n. 易兴奋性, 兴奋性, 激动性\n[医] 应激性, 刺激感受性, 兴奋性"
excitable,a. easily excited\ns. capable of responding to stimuli,"a. 能被激动的, 易兴奋的, 易怒的\n[医] 应激的, [可]兴奋的"
excitable activity,,[医] 兴奋活动
excitable area,,[医] 运动区
excitableness,,n. excitable的变形
excitably,,adv. 易兴奋地
excitant,s. (of drugs e.g.) able to excite or stimulate,"a. 刺激性的, 使兴奋的, 使激动的\nn. 刺激物, 兴奋剂"
excitants,n. a drug that temporarily quickens some vital process,刺激药
excitated,,v. <br />vbl. 激发
excitation,n. the neural or electrical arousal of an organ or muscle or gland\nn. something that agitates and arouses,"n. 刺激, 鼓舞, 兴奋\n[化] 激发"
excitation anode,,[电] 激发阳极
excitation current,,[电] 激发电流
excitation energy,,[化] 激发能
excitation function,,[化] 激发函数
excitation generator,,[化] 励磁发电机
excitation labeling,,[化] 激发标记
excitation level,,[化] 激发级; 激发能级
excitation light source,,[化] 激发光源
excitation loss,,[电] 激磁损失
excitation of crystal,,[电] 晶体的光激
excitation potential,,[电] 激磁电势
excitation process,,[化] 激发过程\n[医] 兴奋过程
excitation purity,,[电] 激发纯净
excitation source,,[化] 激发光源
excitation spectrum,,[化] 激发光谱
excitation state,,[化] 激发态
excitation time,,[医] 兴奋时间
excitation voltage,,[电] 激发电压
excitation wave,,[医] 兴奋波
excitation-state effect,,[电] 激态效应
excitations,plural of excitation\nn. the neural or electrical arousal of an organ or muscle or gland\nn. something that agitates and arouses,"(excitation 的复数) n. 刺激, 鼓舞, 兴奋\n[化] 激发"
excitative,s (of drugs e.g.) able to excite or stimulate,"a. 激发的, 励磁的, 有兴奋作用的, 有刺激作用的"
excitatory,s (of drugs e.g.) able to excite or stimulate,"a. 显示兴奋的, 起异化作用的, 刺激性的, 有激动迹象的\n[医] 兴奋性的, 刺激性的, 起异化作用的"
excitatory autacoid,,[医] 激素(内泌素)
excitatory input,,[计] 兴奋输入
excitatory substance,,[医] 兴奋物质
excitatory transmitter,,"[医] 介质, 传递质"
excitatoty,,兴奋性的
excite,v. arouse or elicit a feeling\nv. raise to a higher energy level\nv. produce a magnetic field in,"vt. 刺激, 使兴奋, 激励"
excite amusement,,引起兴趣
excited,a. in an aroused state,"a. 兴奋的, 已励磁的, 已激发的, 激昂的, 激动的"
excited atom,,"[化] 受激原子\n[医] 受激原子, 激活原子"
excited configuration,,[化] 激发组态
excited field speaker,,[电] 激场场声器
excited force,,[化] 激振力
excited frequency,,[化] 激振频率
excited ion,,[化] 受激离子
excited molecule,,[化] 受激分子
excited nucleus,,[化] 受激核
excited power,,[电] 激发功率
excited state,,[计] 受激状态\n[化] 激发态
excited state chemistry,,[化] 激发态化学
excitedly,r. with excitement; in an excited manner,adv. 兴奋地
excitement,n. the state of being emotionally aroused and worked up,"n. 刺激, 兴奋\n[医] 兴奋, 激动"
excitements,n. the feeling of lively and cheerful joy\nn. the state of being emotionally aroused and worked up\nn. something that agitates and arouses,"n. 兴奋, 激动( excitement的复数形式 ); 令人兴奋的事"
exciter,"n. One who, or that which, excites.","n. 刺激者, 激励者, 刺激物\n[化] 励磁机"
exciter coil,,[电] 激磁线圈
exciter lamp,,[电] 激发灯
exciter nerve,,[医] 兴奋神经
exciter or d-c generator relay,,[电] 激发器直流发电机继电器
exciter set,,[电] 激发极组
excites,"v arouse or elicit a feeling\nv act as a stimulant\nv stir feelings in\nv cause to be agitated, excited, or roused\nv stimulate sexually\nv stir the feelings, emotions, or peace of\nv raise to a higher energy level\nv produce a magnetic field in",v. 使兴奋( excite的第三人称单数 ); 激发; 刺激; 使紧张不安
exciting,a. creating or arousing excitement\ns. stimulating interest and discussion,"a. 令人兴奋的, 刺激的\n[电] 激磁"
exciting cause,,"[医] 激发原因, 直接原因"
exciting circuit,,[电] 激磁电路
exciting coil,,[化] 激励线圈
exciting current,,[电] 激磁电流
exciting current of a transformer,,[电] 变压器的激磁电流
exciting electrode,,"[医] 刺激电极, 疗用电极"
exciting eye,,[医] 刺激眼(引起交感性眼炎的受伤眼)
exciting field,,[电] 激磁场
exciting injection,,[医] 致敏性注射
exciting winding,,[电] 激磁绕组
excitingly,r. in an exciting manner,adv. 刺激地；振奋人心地
excition,,激子
excitive,a. Serving or tending to excite; excitative.\nn. That which excites; an excitant.,"a. 刺激性的, 使刺激的"
excito-acceleratory,,[医] 兴奋加速的
excito-anabolic,,[医] 促合成代谢的
excito-inhibitory,,[医] 兴奋抑制的
excitoacceleratory,,兴奋加速的
excitocatabolic,,[医] 促分解代谢的
excitoglandular,,[医] 兴奋腺体的
excitoinhibitory,,兴奋抑制的
excitometabolic,,[医] 促代谢的
excitomotor,,"a. 刺激运动的, 反射运动的"
excitomotor area,,"[医] 兴奋运动区, 皮质运动分析区(中央前回皮质)"
excitomotor center,,"[医] 兴奋运动中枢, 激动中枢"
excitomotory,,"[医] 兴奋运动的, 激动剂"
excitomuscular,,[医] 兴奋肌肉的
exciton,,n. 激子\n[化] 激子
excitonic,,a. [物]激子的
excitonics,,n. [物]激子学
excitonutrient,,[医] 兴奋营养的
excitor,,n. [解]刺激神经
excitoreflex,,兴奋反射
excitoreflex nerve,,[医] 兴奋反射性神经
excitory,,a. 易刺激的
excitosecretory,,a. [生理]兴奋分泌
excitosecretory nerve,,[医] 兴奋分泌性神经
excitovascular,,[医] 兴奋血管的
excitovasomotor,,兴奋血管舒缩
excitron,,[电] 激发器
excl,,abbr. 除外的（等于exclusive）；不包括（等于excluding）；除外（等于excluded）
exclaim,"v. utter aloud; often with surprise, horror, or joy","v. 大叫, 呼喊, 大声叫"
exclaim against,,"表示强烈不赞成,指责"
exclaim at,,对…表示惊奇
exclaim over,,感叹
exclaimation,,喊叫
exclaimed,imp. & p. p. of Exclaim,"vt. exclaim的过去式\nv. 呼喊, 惊叫, 大声说( exclaim的过去式和过去分词 )"
exclaimer,n. One who exclaims.,n. exclaim的变形
exclaiming,p. pr. & vb. n. of Exclaim,"v. 呼喊, 惊叫, 大声说( exclaim的现在分词 )"
exclaims,"v utter aloud; often with surprise, horror, or joy\nv state or announce","v. 呼喊, 惊叫, 大声说( exclaim的第三人称单数 )"
exclamation,n. an abrupt excited utterance\nn. a loud complaint or protest or reproach,"n. 惊呼, 激烈言词, 惊叹词"
exclamation mark,,感叹号\n[计] 感叹号
exclamation point,,[计] 感叹号
exclamation point hair,,[医] 感叹号形发
exclamations,n. an abrupt excited utterance\nn. a loud complaint or protest or reproach\nn. an exclamatory rhetorical device,n. 呼喊( exclamation的复数形式 ); 感叹; 感叹语; 感叹词
exclamative,a. Exclamatory.,a. <古>=exclamatory
exclamatives,plural of exclamative\na. Exclamatory.,(exclamative 的复数) adj.<古>=exclamatory
exclamatory,s sudden and strong,"a. 感叹的, 惊叹的"
exclave,n. A portion of a country which is separated from the main\n   part and surrounded by politically alien territory.,n. 位于外国土地的领土
exclosure,,n. 围地
exclu,,abbr. exclusive 排外的; exclusivity 排他性（主义）
excludability,,n. 排他性
excludable,,a. 排他性的；不包括在内的
exclude,v. prevent from being included or considered or accepted\nv. prevent from entering; shut out\nv. lack or fail to include,"vt. 除外, 排除, 排斥\n[医] 除外(诊断)"
exclude col,,[计] 不含列
exclude columns,,[计] 不含列
exclude rows,,[计] 不含行
excluded,v prevent from being included or considered or accepted\nv prevent from entering; shut out\nv lack or fail to include\nv prevent from entering; keep out\nv put out or expel from a place,"v. 排除, 不包括在内( exclude的过去式和过去分词 )"
excluded volume,,[化] 排除体积
excluded volume effect,,[化] 已占体积效应; 已占空间效应
excluder,,排除器
excluders,plural of excluder,(excluder 的复数) 排除器
excludes,v prevent from being included or considered or accepted\nv prevent from entering; shut out\nv lack or fail to include\nv prevent from entering; keep out\nv put out or expel from a place,"v. 排除, 不包括在内( exclude的第三人称单数 )"
excluding,v prevent from being included or considered or accepted\nv prevent from entering; shut out\nv lack or fail to include\nv prevent from entering; keep out\nv put out or expel from a place,"prep. 把...排除在外, 不包括..., 不计..."
exclusion,n. the state of being excluded,"n. 排除, 除外, 逐出\n[医] 排除, 除外, 分离术"
exclusion area,,"[机] 禁戒区, 禁止区"
exclusion chromatography,,[化] 排阻色谱法; 筛析色谱法
exclusion clause,,[法] 除外条款
exclusion of foreign accounts,,[经] 国外帐不予合并
exclusion of penalty,,[法] 不成立犯罪
exclusion of the pupil,,[医] 瞳孔关闭
exclusion operation,,"[计] 排它运算, ""异""操作"
exclusion order,,[法] 驱逐令
exclusion policy,,"[经] 关闭政策, 排斥政策"
exclusion principle,,[化] 不相容原理
exclusion zone,,n. 禁区
exclusionary,a. Tending to exclude; causing exclusion; exclusive.,"a. <正>排斥（性）的, 排除在外的"
exclusionary rule,,证据排除法则；不采纳规定
exclusionary rules,,[法] 证据排除法则
exclusionism,"n. The character, manner, or principles of an\n   exclusionist.",n. 排外主义
exclusionist,"n. One who would exclude another from some right or\n   privilege; esp., one of the anti-popish politicians of the time of\n   Charles II.","n. 排外主义的, 排外主义者"
exclusionists,"plural of exclusionist\nn. One who would exclude another from some right or\n   privilege; esp., one of the anti-popish politicians of the time of\n   Charles II.","(exclusionist 的复数) n. 排外主义的, 排外主义者"
exclusions,n. the state of being excluded\nn. the state of being excommunicated\nn. a deliberate act of omission,"n. 不包括的项目：如接受服务项目是由投保以前已患有的疾病或伤害引致的, 保险公司有权拒绝支付。; 拒绝( exclusion的复数形式 ); 排除; 被排斥在外的人（或事物）; 排外主义"
exclusive,n. a news report that is reported first by one news organization\ns. not divided or shared with others\na. excluding much or all; especially all but a particular group or minority,"a. 排外的, 独占的, 唯一的\n[计] 独占的"
exclusive agency,,[法] 独家代理商
exclusive agency agreement,,[法] 独家代理的协议
exclusive agency policy,,[经] 专卖政策
exclusive agent,,[法] 独家代理人
exclusive agents,,"[经] 总代理商, 独家经营商"
exclusive application,,独占应用程序\n[计] 独占应用程序
exclusive attribute,,[计] 排斥属性
exclusive branch,,[计] 排斥转移
exclusive buying agent,,[经] 独家购买代理人
exclusive call,,[计] 排斥调用
exclusive competency,,[法] 专管
exclusive contract,,[经] 推他性合同
exclusive control,,[计] 排斥控制
exclusive dealership,,"[经] 独家推销, 独家经销"
exclusive disjunction,,"[计] ""异或"""
exclusive distribution,,[经] 总经销
exclusive distributor,,"[经] 总经销, 独家经销"
exclusive economic zone,,[经] 专属经济区
exclusive event,,[计] 互斥事件
exclusive exchange line,,[计] 专用交换线路
exclusive factory sales agent,,[经] 独家代理商
exclusive file,,[计] 互斥文件
exclusive gate,,"[计] ""禁止""门"
exclusive in foreground,,独占前台\n[计] 独占前台
exclusive intent,,"[计] 互斥意图, 排它意向"
exclusive jurisdiction,,"[法] 专属管辖, 专属管辖权"
exclusive law,,专利法
exclusive licence,,[经] 独家专利权
exclusive licencing agreement,,[法] 单独授权协议
exclusive lines,,"[经] 专用线, 专卖品"
exclusive listing,,[经] 独家代理
exclusive lock,,[计] 排它型锁
exclusive market,,[法] 单独市场
exclusive method,,[经] 除外法
exclusive mode,,[计] 互斥方式
exclusive NOR gate,,"[计] ""同""门"
exclusive normal input,,[计] 唯一正常输入
exclusive of,,"除...外, 不包括"
exclusive offer,,[经] 单独发盘
exclusive option,,[计] 排斥任选
exclusive or,,[电] 排斥OR
exclusive patent,,"[法] 单独专利权, 绝对专利权"
exclusive patent rights,,[经] 独家专利权
exclusive possession,,[法] 独占
exclusive power,,[法] 专有权力
exclusive privilege,,[法] 专有特权
exclusive privileges,,"[经] 独有的特权, 专业权"
exclusive reference,,[计] 排斥参考
exclusive right,,"[经] 专利权, 专有权"
exclusive right to trademark,,[法] 商标专有权
exclusive sales,,[经] 包销
exclusive segment,,[计] 互斥段
exclusive segments,,[电] 互斥段
exclusive selling agent,,[经] 独家销售代理人
exclusive selling right,,"[经] 独家经销权, 包销权"
exclusive sovereignty,,[法] 排他主权
exclusive trader,,"[法] 独家营业, 专有贸易商"
exclusive usage mode,,[计] 互斥使用状态
exclusive use,,[计] 互斥使用\n[化] 单独使用
exclusive use right,,[法] 专用权
exclusive-NOR circuit,,"[计] ""同""电路"
exclusive-OR,,[计] 异
exclusive-OR element,,"[计] ""异""元件"
exclusive-OR function,,"[计] ""异""操作, ""异""功能"
exclusive-OR gate,,[计] 异门
exclusive-OR matrix,,"[计] ""异""矩阵"
exclusive-OR operation,,"[计] ""异""操作"
exclusive-OR operator,,"[计] ""异""算符"
exclusive-OR tree,,"[计] ""异""树"
exclusively,r without any others being included or involved,"adv. 排他地, 仅仅, 专门, 只, 仅, 唯一地, 专有地"
exclusiveness,n tendency to associate with only a select group,n. 排外性；排他性；独占
exclusives,n. a news report that is reported first by one news organization,n. 独家新闻( exclusive的复数形式 ); 专有物; 独家经营的产品（或项目、设计等）; 排外者
exclusivism,n. The act or practice of excluding being exclusive;\n   exclusiveness.,"n. 排他主义, 排外主义"
exclusivist,n. One who favor or practices any from of exclusiveness\n   or exclusivism.,"n. 排外主义者, 排他主义者"
exclusivistic,, 排他主义的
exclusivity,,[经] 独占
exclusivity agreement,,[经] 独家经营协议
exclusory,a. Able to exclude; excluding; serving to exclude.,"a. 排斥的, 排他的"
excochleation,,(=curettement)刮除术
Excoecaria sebifera,,[医] 乌柏
excogitate,"v come up with (an idea, plan, explanation, theory, or principle) after a mental effort\nv reflect deeply on a subject","vt. 想出, 研究出, 设计, 发明"
excogitated,imp. & p. p. of Excogitate,v. 想出( excogitate的过去式和过去分词 ); 设计出; 图谋; 算计
excogitates,"v come up with (an idea, plan, explanation, theory, or principle) after a mental effort\nv reflect deeply on a subject",v. 想出( excogitate的第三人称单数 ); 设计出; 图谋; 算计
excogitating,p. pr. & vb. n. of Excogitate,v. 想出( excogitate的现在分词 ); 设计出; 图谋; 算计
excogitation,n. thinking something out with care in order to achieve complete understanding of it,"n. 想出, 方案, 计策, 计划, 设法, 设计"
excogitative,s. concerned with excogitating or having the power of excogitation,"a. 想出的, 发明的, 计划的"
excogitator,,n. excogitate的变形
excom,,abbr. Executive Committee 执行委员会; Exlan computer color matching 依克斯兰电子配色系统（日本商名）
excommunicable,a. Liable or deserving to be excommunicated; making\n   excommunication possible or proper.,"a. 可革出教会的, 应革出教会的"
excommunicant,n. One who has been excommunicated.,n. 被革出教会的人
excommunicate,v. exclude from a church or a religious community\nv. oust or exclude from a group or membership by decree,"vt. 开除...教籍, 逐出教会\na. 被逐出教会的\nn. 被逐出教会的人"
