word,definition,translation
outlive,v. live longer than,"vt. 比...经久, 比...活得长, 度过(风暴)而健在"
outlived,imp. & p. p. of Outlive,"v. 比（某人）长寿, 活到（某事）已被遗忘( outlive的过去式和过去分词 )"
outliver,n. One who outlives.,n. outlive的变形
outlives,v live longer than,"v. 比（某人）长寿, 活到（某事）已被遗忘( outlive的第三人称单数 )"
outliving,p. pr. & vb. n. of Outlive,"v. 比（某人）长寿, 活到（某事）已被遗忘( outlive的现在分词 )"
outloading,,"卸下, 卸料, 卸载, 卸荷"
outlook,n a habitual or characteristic mental attitude that determines how you will interpret and respond to situations\nn belief about (or mental picture of) the future\nn the act of looking out,"n. 观点, 景色, 前途, 了望\n[经] 展望"
outlooks,n. a habitual or characteristic mental attitude that determines how you will interpret and respond to situations\nn. belief about (or mental picture of) the future\nn. the act of looking out,n. 观点( outlook的复数形式 ); 展望; 眺望; 眺望处
outlying,s. relatively far from a center or middle,"a. 在外的, 边远的, 偏僻的, 题外的"
outlying business district,,[经] 市区外商业区
outlying islets,,外岛
outmachine,,[军]机械化程度超过(敌人)
outman,,"(outmanned, outmanning)人数胜过, 在数量上超过"
outmaneuver,v. defeat by more skillful maneuvering,"vt. 对(敌手)机动制胜, 智胜, 在谋略上胜过(敌人)"
outmaneuvered,v defeat by more skillful maneuvering,"v. 以策略制胜, 以机动性胜过( outmaneuver的过去式和过去分词 )"
outmaneuvering,v defeat by more skillful maneuvering,"v. 以策略制胜, 以机动性胜过( outmaneuver的现在分词 )"
outmaneuvers,v defeat by more skillful maneuvering,"v. 以策略制胜, 以机动性胜过( outmaneuver的第三人称单数 )"
outmaneuvre,,v. 以谋略制胜
outmanned,,v. 人数胜过，在数量上超过( outman的过去式和过去分词 )
outmanoeuvre,v defeat by more skillful maneuvering,"vt. 对(敌手)机动制胜, 智胜, 在谋略上胜过(敌人)"
outmanoeuvred,v defeat by more skillful maneuvering,"v. 比（对手等）技高一着, 智胜一筹( outmanoeuvre的过去式和过去分词 )"
outmanoeuvreing,-ing form of outmanoeuvre\nv defeat by more skillful maneuvering,"(outmanoeuvre 的现在分词) vt. 对(敌手)机动制胜, 智胜, 在谋略上胜过(敌人)"
outmanoeuvres,v defeat by more skillful maneuvering,"v. 比（对手等）技高一着, 智胜一筹( outmanoeuvre的第三人称单数 )"
outmanoeuvring,v defeat by more skillful maneuvering,"v. 比（对手等）技高一着, 智胜一筹( outmanoeuvre的现在分词 )"
outmarch,v. march longer distances and for a longer time than,"vt. 比...前进更快, 行军更快"
outmarched,v march longer distances and for a longer time than,"v. 比…前进更快, 追过( outmarch的过去式和过去分词 )"
outmarches,v march longer distances and for a longer time than,"v. 比…前进更快, 追过( outmarch的第三人称单数 )"
outmarching,v march longer distances and for a longer time than,"v. 比…前进更快, 追过( outmarch的现在分词 )"
outmarry,,vt.使(自己)在婚姻上高攀 \nvi.族外结亲
outmatch,v be or do something to a greater degree,"vt. 优于..., 胜过, 凌驾于, 击败"
outmatched,v be or do something to a greater degree,"v. 胜过, 优于( outmatch的过去式和过去分词 )"
outmatches,v be or do something to a greater degree,"v. 胜过, 优于( outmatch的第三人称单数 )"
outmatching,v be or do something to a greater degree,"v. 胜过, 优于( outmatch的现在分词 )"
outmeasure,v. t. To exceed in measure or extent; to measure more\n   than.,vt.在分量(或广度)方面超过
outmigrate,,"迁徙, 迁走, 他迁"
outmigration,,迁出
outmode,"v. make unfashionable, outdated, or obsolete",vt. 使…过时；使…不流行
outmoded,"v make unfashionable, outdated, or obsolete\ns out of fashion","a. 过时的, 废弃的\n[经] (式样等)过时的, 废弃了的"
outmodes,"v make unfashionable, outdated, or obsolete",v. 使过时( outmode的第三人称单数 )
outmoding,"v make unfashionable, outdated, or obsolete",v. 使过时( outmode的现在分词 )
outmost,s situated at the farthest possible point from a center,a. 最外面的\n[化] 最外层的
outmuscle,, [体]体力超过对手
outness,"n. The state of being out or beyond; separateness.\nn. The state or quality of being distanguishable from the\n   perceiving mind, by being in space, and possessing marerial quality;\n   externality; objectivity.","[哲]外在性, 客观存在性"
outnumber,v. be larger in number,"vt. 数目超过, 比...多"
outnumbered,v be larger in number,"v. 数量多于, 比…多( outnumber的过去式和过去分词 )"
outnumbering,v be larger in number,"v. 数量多于, 比…多( outnumber的现在分词 )"
outnumbers,v be larger in number,"v. 数量多于, 比…多( outnumber的第三人称单数 )"
outpace,v. surpass in speed,"vt. 超过...速度, 赶过"
outpaced,v surpass in speed,"v. 超过…速度, 赶过( outpace的过去式和过去分词 )"
outpaces,v surpass in speed,"v. 超过…速度, 赶过( outpace的第三人称单数 )"
outpacing,v surpass in speed,"v. 超过…速度, 赶过( outpace的现在分词 )"
outpacking,,[经] 外包装
outparish,"n. A parish lying without the walls of, or in a remote part\n   of, a town.",n. 境外教区
outpatient,n. a patient who does not reside in the hospital where he is being treated,n. 门诊病人\n[医] 门诊病人
outpatients,plural of outpatient\nn. a patient who does not reside in the hospital where he is being treated,(outpatient 的复数) n. 门诊病人\n[医] 门诊病人
outpension,,n. (救济院等的)院外年金
outpensioner,,"n. 院外领受年金的人, 院外领受津贴的人"
outperform,v be or do something to a greater degree,vt. 胜过；做得比……好
outperformance,,n. 优胜；业绩出色
outperformed,v be or do something to a greater degree,"v. 做得比…更好, 胜过( outperform的过去式和过去分词 )"
outperformer,,[网络] 超越市场表现；资优班
outperforming,v be or do something to a greater degree,"v. 做得比…更好, 胜过( outperform的现在分词 )"
outperforms,v be or do something to a greater degree,"v. 做得比…更好, 胜过( outperform的第三人称单数 )"
outpitch,,[网络] 打者的球路
outplace,,"取代, 挤出, [美](在正式解雇之前)帮助...谋 新职"
outplacement,,n. （被解雇后的）新职介绍; （解雇后的）新职介绍
outplant,,[计] 远距的
outplant system,,"[计] 远距控制, 摇控"
outplay,v. excel or defeat in a game,"vt. 技术优于..., 胜过, 打败"
outplayed,v excel or defeat in a game,"v. 胜过, 击败( outplay的过去式和过去分词 )"
outplaying,v excel or defeat in a game,"v. 胜过, 击败( outplay的现在分词 )"
outplays,v excel or defeat in a game,"v. 胜过, 击败( outplay的第三人称单数 )"
outpocketing,,外包缝合法
outpoint,v. sail closer to the wind than\nv. score more points than one's opponents,"vt. 得分多于..., 比...更能逆风航行"
outpointed,v sail closer to the wind than\nv score more points than one's opponents,"v. 得分多于…, 比…更向逆风航行( outpoint的过去式和过去分词 )"
outpointing,v sail closer to the wind than\nv score more points than one's opponents,"v. 得分多于…, 比…更向逆风航行( outpoint的现在分词 )"
outpoints,v sail closer to the wind than\nv score more points than one's opponents,"v. 得分多于…, 比…更向逆风航行( outpoint的第三人称单数 )"
outpolar,,外配极的
outpoll,,vt.所得选票超过
outpolled,,v. 所得选票超过( outpoll的过去式和过去分词 )
outpolling,,v. 所得选票超过( outpoll的现在分词 )
outport,n. a subsidiary port built in deeper water than the original port (but usually farther from the center of trade),"n. 外港, 输出港\n[经] 输出港, (远离贸易中心的)外港"
outport bank deposit,,[经] 外埠银行存款
outports,plural of outport\nn. a subsidiary port built in deeper water than the original port (but usually farther from the center of trade),"(outport 的复数) n. 外港, 输出港\n[经] 输出港, (远离贸易中心的)外港"
outpost,n. a military post stationed at a distance from the main body of troops,"n. 前哨, 前哨部队, 前哨基地"
outposted,past tense of outpost\nn. a military post stationed at a distance from the main body of troops,"(outpost 的过去时) n. 前哨, 前哨部队, 前哨基地"
outposts,n. a station in a remote or sparsely populated location\nn. a settlement on the frontier of civilization\nn. a military post stationed at a distance from the main body of troops,n. 前哨( outpost的复数形式 ); 哨兵; 哨站; 边远居民点
outpour,v. t. To pour out.\nn. A flowing out; a free discharge.,"v. (使)注出, (使)流出\nn. 注出, 流出, 流出物"
outpouring,n a natural flow of ground water\nn a sudden rapid flow (as of water)\nn the pouring forth of a fluid\nn the rapid and continuous delivery of linguistic communication (spoken or written)\nn a large flow,"n. 注出, 流出, 流露"
outpourings,n. a natural flow of ground water\nn. a sudden rapid flow (as of water)\nn. the pouring forth of a fluid,"n. 倾泄, 流出, 流露( outpouring的复数形式 )"
outproduce,,vt.在生产上超过
outproduces,-s form of outproduce,(outproduce 的第三人称 -s形式) vt.在生产上超过
outpull,,"vt.比…有更大吸引力,比…吸引更多人"
outpushing,,[网络] 外推
output,n. production of a certain amount\nn. the quantity of something (as a commodity) that is created (usually within a given period of time)\nn. what is produced in a given time period\nv. to create or manufacture a specific amount,"n. 输出, 产品, 产量\n[计] 输出"
output (volume),,[化] 排量
output action,,"[计] 输出作用, 输出动作"
output address register,,[计] 输出地址寄存器
output alarm,,[计] 输出报警
output alphabet,,[计] 输出字母表
output amplifier,,[电] 输出放大器
output angle,,[电] 输出角
output area,,[计] 输出缓冲区; 输出区
output array,,"[计] 输出阵列, 输出数组"
output assertion,,[计] 输出断言
output assignment,,"[计] 输出指定, 输出分配"
output attribute,,[计] 输出属性
output axis,,[化] 输出轴
output block,,[计] 输出区; 输出信息组; 输出缓冲器\n[化] 输出部件
output budgeting,,"[经] 计划, 产量预算"
output buffer,,[计] 输出缓冲器
output bus driver,,[电] 输出总线驱动器
output capability,,[计] 输出能力
output capacitance,,[电] 输出电容
output capacitive loading,,[电] 输出容荷
output capacity,,[化] 出产量; 出能力
output channel,,[计] 输出通道
output characteristic,,[电] 输出特性
output circuit,,[电] 输出电路
output contract,,[网络] 包产出合同；产出契约；输出格式
output control,,[经] 产量控制
output cost,,[经] 生产成本
output data,,[计] 输出数据
output decision,,[经] 产量决策
output device,,[计] 输出设备\n[经] 输出设备
output end,,[化] 输出端
output equipment,,[计] 输出设备
output file,, 输出文件
output format,,[计] 输出格式
output format specifications,,[计] 输出格式说明表
output function,,[经] 输出功能
output gap,,[电] 输出气隙
output impedance,,[电] 输出阻抗
output impedence,,[计] 输出阻抗
output indicator,,[计] 输出指示符
output layer,,[化] 输出层
output lead,,[化] 输出引线
output limited,,[计] 受输出限制的
output limits,,[电] 输出极限
output load,,[化] 输出负荷
output load current,,[电] 输出负荷电流
output loop,,[计] 外循环
output magazine,,[电] 输出槽
output medium,,[计] 输出媒体
output meter,,[化] 输出测量表
output method,,[经] 产量法
output monitor interrupt,,[电] 输出监测中断
output of heat,,[医] 放热量
output per man,,[经] 每人产量
output per man shift,,[化] 每人每班产量
output per man-hour,,[经] 人时产量
output per manshift,,[经] 班时产量
output port,,[化] 输出端
output power,,[化] 输出功率
output procedures,,[经] 输出程序
output process,,[计] 输出过程
output program,,[计] 输出程序
output punch,,[电] 输出打孔器
output queue,,[计] 输出队列; 输出排队
output quotas,,[经] 产量定额
output record,,[电] 输出记录
output redirection,,输出重定向\n[计] 输出重定向
output resistance,,[电] 输出电阻
output routine,,[经] 输出程序
output sampling,,[电] 输出抽样
output saturation voltage,,[电] 输出饱和电压
output set,,[化] 输出集
output shaft,,[化] 输出轴
output signal,, [自]输出[信号]
output stacker,,[计] 接卡箱
output stage,,[电] 输出级
output state,,[计] 输出状态
output statistics,,[经] 产量统计
output storage,,[计] 输出存储区
output stream,,[计] 输出流
output stroke,,[化] 排气冲程
output table,,[计] 图形显示面
output test,,[经] 产量检验
output transformer,,[电] 输出变压器
output unit,,"[化] 输出部件\n[经] 产量单位, 输出装置"
output variance,,[经] 产出差异
output voltage,,[化] 输出电压
output winding,,[电] 输出绕组
output word,,[电] 输出字
output work queue,,[计] 输出工作队列; 输出工作排队
output writer,,[计] 输出记录程序
output(current),,[化] 输出电流
output-input ratio,,"[经] 产出, 投入比率"
output-investment ratio,,[经] 产量-投资比
output-meter adapter,,[电] 输出计转接器
output-oriented budgeting,,[经] 侧重产量的预算编制
output-to-input ratio,,[网络] 输入与输出比；检测电流与放大器输出之比
output/cost ratio,,[经] 生产/成本比率
outputs,n final product; the things produced\nn production of a certain amount\nn signal that comes out of an electronic system\nn the quantity of something (as a commodity) that is created (usually within a given period of time)\nn what is produced in a given time period\nv to create or manufacture a specific amount,n. 输出；产出；产量（output复数）
outputStream,,输出流
outputting,v. to create or manufacture a specific amount, output的现在分词形式；出产；生产；输出
outrace,,vt. 胜过；超过…速度（等于outpace）
outraced,,"超过…速度, 赶过( outrace的过去式和过去分词 )"
outraces,,"超过…速度, 赶过( outrace的第三人称单数 )"
outracing,,"超过…速度, 赶过( outrace的现在分词 )"
outrage,n. a wantonly cruel act,"n. 暴行, 侮辱, 愤怒\nvt. 凌辱, 虐待, 触犯"
outraged,v strike with disgust or revulsion\nv violate the sacred character of a place or language\nv force (someone) to have sex against their will\ns angered at something unjust or wrong,"a. 义愤填膺的；愤慨的, 气愤的"
outrageous,s grossly offensive to decency or morality; causing horror\ns greatly exceeding bounds of reason or moderation,"a. 暴虐的, 极无礼的, 可恶的"
outrageously,r. in a very offensive manner\nr. to an extravagant or immoderate degree,adv. 凶残地; 肆无忌惮地; 令人不能容忍地; 不寻常地
outrageousness,n. the quality of being outrageous,n. outrageous的变形
outrages,n a feeling of righteous anger\nn a wantonly cruel act\nn a disgraceful event\nn the act of scandalizing\nv strike with disgust or revulsion\nv violate the sacred character of a place or language\nv force (someone) to have sex against their will,"v. 引起…的义愤, 激怒( outrage的第三人称单数 )"
outraging,p. pr. & vb. n. of Outrage,"v. 引起…的义愤, 激怒( outrage的现在分词 )"
outram,, [人名] 乌特勒姆; [地名] [加拿大、新西兰] 乌特勒姆
outran,v run faster than,outrun的过去式
outrance,n. The utmost or last extremity.,"<法> n.终极,极端"
outrange,v. have a greater range than (another gun),"vt. 超过, 胜过"
outranged,v have a greater range than (another gun),"v. 在射程上胜过, 超过( outrange的过去式和过去分词 )"
outranges,v have a greater range than (another gun),"v. 在射程上胜过, 超过( outrange的第三人称单数 )"
outranging,v have a greater range than (another gun),"v. 在射程上胜过, 超过( outrange的现在分词 )"
outrank,v take precedence or surpass others in rank,"vt. 在级别方面比...高, 在地位方面比...高, 在身分方面比...高"
outranked,v take precedence or surpass others in rank,"v. 居…的上位, 地位高于( outrank的过去式和过去分词 )"
outranking,v take precedence or surpass others in rank,"v. 居…的上位, 地位高于( outrank的现在分词 )"
outranks,v take precedence or surpass others in rank,"v. 居…的上位, 地位高于( outrank的第三人称单数 )"
outre,s conspicuously or grossly unconventional or unusual,a. 越出常轨的；过度的；荒诞的
outreach,n. the act of reaching out,"vt. 超出...的范围, 作超出能力所及的事而害及自己, 占...的上风, 胜过\nvi. 走得太远, 伸出, 展开"
outreached,past tense of outreach\nn. the act of reaching out,"(outreach 的过去时) vt. 超出...的范围, 作超出能力所及的事而害及自己, 占...的上风, 胜过\nvi. 走得太远, 伸出, 展开"
outreaches,plural of outreach\nn. the act of reaching out,"(outreach 的复数) vt. 超出...的范围, 作超出能力所及的事而害及自己, 占...的上风, 胜过\nvi. 走得太远, 伸出, 展开"
outreaching,-ing form of outreach\nn. the act of reaching out,"(outreach 的现在分词) vt. 超出...的范围, 作超出能力所及的事而害及自己, 占...的上风, 胜过\nvi. 走得太远, 伸出, 展开"
outreal,,[计] 输出实数
outrecuidance,n. Excessive presumption.,"n. 极端自大,目空一切"
outred,, [人名] 乌特雷德
outredding,,[网络] 突出
outrelief,,"n. 救济院外的贫民救济, 院外救济"
outridden,"v hang on during a trial of endurance\nv ride better, faster, or further than","v. 骑得比…更好, 安然度过风暴( outride的过去分词 )"
outride,"v. ride better, faster, or further than","vt. 较...骑得更好(或快、远), 赶过, 经受住(风暴等)"
outriden,,outride的过去分词
outrider,n. an escort who rides ahead (as a member of the vanguard),"n. 骑马侍从, 先驱者,摩托车警卫"
outriders,n. an escort who rides ahead (as a member of the vanguard),"n. 骑马侍从, 先驱者, 摩托车警卫( outrider的复数形式 )"
outrides,"v hang on during a trial of endurance\nv ride better, faster, or further than","v. 骑得比…更好, 安然度过风暴( outride的第三人称单数 )"
outriding,"v hang on during a trial of endurance\nv ride better, faster, or further than","v. 骑得比…更好, 安然度过风暴( outride的现在分词 )"
outrig,,[网络] 超越
outrigged,s rigged with a structure projecting from or over the side of a boat for various purposes; to prevent capsizing or to support an oarlock or to help secure a mast etc,a. 装有外伸支架的
outrigger,n. a stabilizer for a canoe; spars attach to a shaped log or float parallel to the hull,"n. 舷外支架, 突出的梁,桁等"
outrigger canoe,,[网络] 舷外浮杆独木舟；有舷外支架的木舟；浮材独木舟
outriggered,,a. 装有舷外支架的
outriggers,plural of outrigger\nn. a stabilizer for a canoe; spars attach to a shaped log or float parallel to the hull,"(outrigger 的复数) n.舷外支架, 突出的梁,桁等"
outright,s. without reservation or exception\nr. without restrictions or stipulations or further payments\nr. without reservation or concealment,"a. 率直的, 完全的, 总共的, 直率的\nadv. 完全地, 率直地, 立刻地, 一直向前"
outright rate of exchange,,[经] 直接外汇率
outrights,plural of outright\ns. without reservation or exception\nr. without restrictions or stipulations or further payments\nr. without reservation or concealment,"(outright 的复数) a. 率直的, 完全的, 总共的, 直率的\nadv. 完全地, 率直地, 立刻地, 一直向前"
outring,v. t. To excel in volume of ringing sound; to ring louder\n   than.,"比...更响, 响彻四方"
outrival,v. be more of a rival than,"vt. 打败, 胜过"
outrivalled,,"v. 打败, 胜过( outrival的过去式和过去分词 )"
outrivalling,,"v. 打败, 胜过( outrival的现在分词 )"
outrivals,v be more of a rival than,"v. 打败, 胜过( outrival的第三人称单数 )"
outriving,,[网络] 开朗
outro,,n. 结尾部分
outroad,n. Alt. of Outrode,"n. <古>出击,突袭"
outroar,v roar louder than,"vt.咆哮声音高于,吼叫得比…响"
outroared,v roar louder than,"v. 咆哮声高于, 吼叫得比…响( outroar的过去式和过去分词 )"
outroaring,v roar louder than,"v. 咆哮声高于, 吼叫得比…响( outroar的现在分词 )"
outroars,v roar louder than,"v. 咆哮声高于, 吼叫得比…响( outroar的第三人称单数 )"
outrode,"v hang on during a trial of endurance\nv ride better, faster, or further than",outride的过去式
outroot,v. t. To eradicate; to extirpate.,"vt. 根绝, 肃清"
outrooted,,根绝( outroot的过去式和过去分词 )
outrooting,,根绝( outroot的现在分词 )
outrow,,"vt.划船胜过,比…划得快"
outrun,v. run faster than,"vt. 超过, 逃脱"
outrune,,[网络] 超越
outrunner,n. An offshoot; a branch.,"n. 跑在前面的人,跑在外侧的人,(跑在马车前面和或旁边的)马车侍从,流出物,先驱者"
outrunning,p. pr. & vb. n. of Outrun,v. 跑得比…快( outrun的现在分词 ); 逃脱; 逃走; 超出
outruns,v run faster than,v. 跑得比…快( outrun的第三人称单数 ); 逃脱; 逃走; 超出
outrush,"v. i. To rush out; to issue, or ru/ out, forcibly.","n. 冲出,涌出"
outrushing,,n. 涌出
outs,n (baseball) a failure by a batter or runner to reach a base safely in baseball\nv to state openly and publicly one's homosexuality\nv reveal (something) about somebody's identity or lifestyle\nv be made known; be disclosed or revealed,n. 未现赢张；付出的钱；输出
outsail,v. sail faster or better than,vt. 较...航行得快
outsailed,v. sail faster or better than,vt. 较...航行得快
outsailing,v. sail faster or better than,vt. 较...航行得快
outsails,v. sail faster or better than,vt. 较...航行得快
outsang,,vbl.outsing 的过去式
outsat,,outsit的过去式和过去分词
outscore,v score more points than one's opponents,vt.得分超过
outscored,v score more points than one's opponents,v. 得分超过( outscore的过去式和过去分词 )
outscores,v score more points than one's opponents,v. 得分超过( outscore的第三人称单数 )
outscoring,v score more points than one's opponents,v. 得分超过( outscore的现在分词 )
outscorn,"v. t. To confront, or subdue, with greater scorn.",vt.以轻视制服(或挫败)
outscriber,,[计] 输出记录机
outseam,,"明缝, 裤长"
outseg,,vt.<美俚> 主张比…更强烈的种族隔离政策
outsell,"v. be sold more often than other, similar products\nv. sell more than others","vt. 卖得比...多, 比...更畅销"
outselling,"v be sold more often than other, similar products\nv sell more than others",v. 卖得比…多( outsell的现在分词 )
outsells,"v be sold more often than other, similar products\nv sell more than others",v. 卖得比…多( outsell的第三人称单数 )
outsentry,n. A sentry who guards the entrance or approach to a place;\n   an outguard.,n. <古>警戒哨
outsert,,"n. (贴于产品或包装外部的)外部广告；【装订】外折本 [亦称作 outset, wraparound]"
outset,n the time at which something is supposed to begin,"n. 着手, 开头, 最初"
outsettlement,,n. 边远的居民点
outshine,v. shine brighter than\nv. attract more attention and praise than others,"vt. 光亮强过..., 使相形见绌, 使失色\nvi. 发光"
outshines,v shine brighter than\nv attract more attention and praise than others,"v. 比…更出色, 更优异( outshine的第三人称单数 )"
outshining,v shine brighter than\nv attract more attention and praise than others,"v. 比…更出色, 更优异( outshine的现在分词 )"
outshone,v shine brighter than\nv attract more attention and praise than others,outshine的过去式和过去分词
outshoot,v. t. To exceed or excel in shooting; to shoot beyond.,"vt. 在射击效果上超过, 射出\nvi. 射出来, 突出\nn. 射出的东西, 突出物"
outshooting,,v. 突出。伸出( outshoot的现在分词 ); 长出; 突出物; （投手投出的）外角球
outshoots,-s form of outshoot\nv. t. To exceed or excel in shooting; to shoot beyond.,"(outshoot 的第三人称 -s形式) vt. 在射击效果上超过, 射出\nvi. 射出来, 突出\nn. 射出的东西, 突出物"
outshop,,[网络] 外派
outshore,,海上
outshot,,outshoot的过去式和过去分词
outshots,plural of outshot,(outshot 的复数) outshoot的过去式和过去分词
outshout,v. shout louder than,vt.叫得比…响
outside,"n. the region that is outside of something\nn. the outer side or surface of something\na. relating to or being on or near the outer side or limit\ns. originating or belonging beyond some bounds:""the outside world""","n. 外面, 外表, 外界\na. 外面的, 外表的, 外界的\nadv. 外面, 外表, 外界"
outside and in,,里里外外
outside appurtenances,,[化] 外部配件
outside audit,,"[经] 外界(外部,外来)审计"
outside broadcast,,"n. 实况广播, 实况转播"
outside broker,,[经] 场外经纪人
outside caliper,, 外卡钳
outside calipers,,[机] 外卡钳
outside callipers,,[化] 外卡; 外卡钳
outside casual labor,,[法] 临时工人
outside clinch,,un. 外活套结\n[网络] 外转结
outside contracting approach,,[法] 采用外界承包的方法
outside dealings,,[经] 场外交易
outside diameter,,[机] 外直径
outside diameter of thread,,[机] 螺纹外直径
outside diameter of tray,,[化] 塔板外径
outside director,,[经] 外界董事
outside door,, 外门
outside drawing,,[化] 外形图
outside estimate,,[经] 最高的估计(量)
outside financing,,[经] 外部筹集的资金
outside fire box,,[机] 外火室
outside in,,"里面翻到外面, 彻底地"
outside indicator,,[化] 外指示剂; 液外指示剂
outside laborer,,"[经] 非会员工人, 非会员劳动者"
outside lane,," 外道, 外圈"
outside lead,,[电] 外引线
outside loop,,[计] 外循环
outside manufacture,,"[经] 外部产品, 协作体"
outside market,,[经] 场外交易市场或经营未上市股票的市场
outside marriage,,[网络] 婚外的；婚生
outside micrometer,,[机] 外分厘卡
outside mirror,,[网络] 车外后视镜；倒车镜；门外后视镜
outside of,,"在...的外面, 超出...的范围, 除了...之外"
outside of a horse,,"骑着马,在马背上"
outside of a station,,[电] 站外
outside of tubes,,[化] 管外; (在换热器内)位于管间的空间
outside one's range,,不在/超出...的范围
outside plate,,[化] 外板
outside processing materials,,[经] 外部加工材料
outside processor,,[计] 外围处理机
outside rance,,[化] 外座圈
outside screw and yoke type,,[化] 轭式外螺纹
outside seal,,[化] 外部密封
outside service,,[计] 外部服务
outside share,,[经] 非上市股
outside single-point thread tool,,[机] 外螺纹单锋刀具
outside stripping section,,[化] 外部汽提段
outside the law,,[法] 超出法律范围的
outside the limits of,,超出…的限度
outside the protection of law,,[法] 在法律保护范围之外
outside the purview of,,[法] 在...范围之外
outside the the radius of,,在…的范围外
outside ventures,,[经] 业外的商业投机
outside view,,[化] 外形图
outside wiring,,[电] 户外布线
outside-in,, 从外侧向内侧
outsideness,, 在外，在局外，不熟悉
outsider,n. a contestant (human or animal) not considered to have a good chance to win,"n. 外人, 局外人, 非会员, 外行, 门外汉, 比赛中获胜可能性不大的选手\n[经] 外船公司"
outsider art,,[网络] 域外艺术；界外艺术；局外人艺术
outsiderness,,n. 外人；无取胜希望者 (outsider的变形)
outsiders,n. someone who is excluded from or is not a member of a group\nn. a contestant (human or animal) not considered to have a good chance to win,"n. 局外人, 圈外人, 门外汉( outsider的复数形式 ); 局外企业"
outsides,n. the region that is outside of something\nn. the outer side or surface of something,n. （弯曲路面或轨道的）外道( outside的复数形式 ); （靠近路中央的）外侧; （建筑物等的）周围
outsight,,n. 对外界事物的观察
outsing,v to state openly and publicly one's homosexuality\nv reveal (something) about somebody's identity or lifestyle\nv be made known; be disclosed or revealed,"(-sang, -sung)比...唱得好[响],唱出来"
outsit,"v. t. To remain sitting, or in session, longer than, or beyond\n   the time of; to outstay.","vt. 比(某人)坐(或逗留)得更久, 坐得超过...的时间限度"
outsize,n. an unusual garment size (especially one that is very large)\ns. larger than normal for its kind,a. 特大的\nn. 特大号
outsized,s larger than normal for its kind,"a. 特大的, 特大号的"
outsizes,-s form of outsize\nn. an unusual garment size (especially one that is very large)\ns. larger than normal for its kind,(outsize 的第三人称 -s形式) a. 特大的\nn. 特大号
outskirt,n. a part of the city far removed from the center,"n. 边缘, 郊外, 外围"
outskirter,,"n. [常用复数]；市郊, 郊区"
outskirters,plural of outskirter,"(outskirter 的复数) n. [常用复数]；市郊, 郊区"
outskirts,n. outlying areas (as of a city or town),"n. 近郊, 市郊"
outsleep,v. t. To exceed in sleeping.,睡过(某一时间)
outslick,,vt. 用诡计制胜
outsmart,v beat through cleverness and wit\nv defeat by more skillful maneuvering,"vt. 比...更聪明, 打败, 瞒过"
outsmarted,v beat through cleverness and wit\nv defeat by more skillful maneuvering,"v. 比…更聪明, 智胜( outsmart的过去式和过去分词 )"
outsmarting,v beat through cleverness and wit\nv defeat by more skillful maneuvering,"v. 比…更聪明, 智胜( outsmart的现在分词 )"
outsmarts,v beat through cleverness and wit\nv defeat by more skillful maneuvering,"v. 比…更聪明, 智胜( outsmart的第三人称单数 )"
outsoar,v. t. To soar beyond or above.,vt. 飞到...的上方
outsold,"v be sold more often than other, similar products\nv sell more than others",outsell的过去式和过去分词
outsole,n. the outer sole of a shoe or boot that is the bottom of the shoe and makes contact with the ground,n. 皮鞋的鞋跟
outsoles,plural of outsole\nn. the outer sole of a shoe or boot that is the bottom of the shoe and makes contact with the ground,(outsole 的复数) n. 皮鞋的鞋跟
outsource,v. obtain goods or services from an outside supplier; to contract work out,vt. 把…外包
outsourced,v obtain goods or services from an outside supplier; to contract work out,v. 外购（指从外国供应商等处获得货物或服务）； 外包（工程）( outsource的过去式和过去分词 )
outsourcer,,n. 外包商
outsources,v obtain goods or services from an outside supplier; to contract work out,v. 外购（指从外国供应商等处获得货物或服务）； 外包（工程）( outsource的第三人称单数 )
outsourcing,v obtain goods or services from an outside supplier; to contract work out,[计] 外部资源利用
outspan,v. remove the yoke or harness from,"vt. 给牛车卸轭, 卸马具\nn. 卸轭"
outspanned,v. remove the yoke or harness from,"vt., vi. outspan的变形"
outspanning,v. remove the yoke or harness from,"vt., vi. outspan的变形"
outspans,v. remove the yoke or harness from,vt. 卸马具；给牛车卸轭\nvi. 卸下马具；解除牛轭\nn. 去轭
outsparkle,v. t. To exceed in sparkling.,vt.比…闪耀得更亮
outspeak,v. t. To exceed in speaking.\nv. t. To speak openly or boldly.\nv. t. To express more than.,"vt. 在讲话方面胜过, 公开宣布"
outspeed,v. t. To excel in speed.,"vt. 在速度上超过, 把...抛在后面, 越过"
outspend,n. Outlay; expenditure.,"vt. 用钱超过(收入等), 过度消耗, 开支比...更大"
outspending,,v. 花费超过…范围，比（他人）花费多( outspend的现在分词 )
outspends,,v. 花费超过…范围，比（他人）花费多( outspend的第三人称单数 )
outspent,,outspend的过去式和过去分词
outspoke,,"大胆、直率地说, 在讲话上胜过( outspeak的过去式 )"
outspoken,s. given to expressing yourself freely or insistently,"a. 直言无讳的, 坦率的, 坦白无隐的"
outspokenly,r. in an outspoken manner,adv. 坦率表示地；直言不讳地（outspoken的副词形式）
outspokenness,n the trait of being blunt and outspoken,n. 坦白；直言相告
outspread,s. fully extended in width,"v. 扩张, 展开, 伸展\na. 扩张的, 延伸的, 铺开的"
