word,definition,translation
normothermia,n normal body temperature,n. 体温正常
normothermic,, [医]温度正常的：属于或特征为正常温度的
normotonic,,张力正常的
normotopia,,正位
normotopic,,[医] 位置正常的
normouricuria,,尿内尿酸正常
normovolemia,,血量正常
normovolemic,,[医] 血量正常的
normoxic,,含氧量正常的
norms,n a standard or model or pattern regarded as typical\nn a statistic describing the location of a distribution,"n. 标准, 规范；基准（norm复数形式）"
normuscone,,(=cyclopentadecanone)环十五酮
Norn,n. (Norse mythology) any of the three goddesses of destiny; identified with Anglo-Saxon Wyrd; similar to Greek Moirae and Roman Parcae,n. 诺恩(命运三女神之一)
norna,"n. One of the three Fates, Past, Present, and Future. Their\n   names were Urd, Verdandi, and Skuld.\nn. A tutelary deity; a genius."," [女子名] 诺娜来源于日耳曼语, 含义是“命运三女神之一”(a Norn)"
nornarceine,,[化] 羟基那可汀; 降那碎因
nornarcotine,,"[医] 去甲那可丁, 降那可丁"
nornicotine,,"n. [化]降烟碱,去甲烟碱"
nornidulin,,"[化] 降巢曲菌素\n[医] 焦曲菌素, 焦?状菌素"
norns,,n. 诺伦（命运三女神）
nornuciferine,,降荷叶碱
noro,,诺劳\n诺鲁（所罗门群岛港口）
norodin,,[医] 诺罗丁(脱氧麻黄硷的商品名)
norodin hydrochloride,,[医] 盐酸诺罗丁(盐酸脱氧麻黄硷)
norol,,n. (汽车坡路停车)防滑机构\na. 无滚子的
noronha,,n. (Noronha)人名；(葡)诺罗尼亚
noropianic acid,,[化] 降鸦片酸
norotheca,,[医] 背鞘(蛹期)
norovirus,, [医]诺洛病毒可引起病毒性胃肠炎
Norpac,,北太平洋
norphenylephrine,,去甲苯福林
norphytane,,[机] 异十九烷
norpinane,,[化] 降蒎烷
norpinic acid,,"[化] 降蒎酸\n[医] 2,2-二甲基-1,3-环丁烷二甲酸"
norpipanone,,[化] 诺匹哌酮; 二苯哌己酮
norplant,, 诺普兰
norplicacetin,,去甲褶皱菌素
Norpol,,诺普聚酯
norpregnatrienynediol,,去甲孕三烯炔二醇
norpregneninolone,,炔诺酮
norprodigiosin,,去甲灵菌红素
norprogesterone,,去甲孕酮
norpseudoephedrine,,[化] 去甲麻黄碱
norquay,, [地名] [加拿大] 诺奎
norr,, [人名] 诺尔
norrell,, [人名] 诺雷尔
norridge,, [地名] [美国] 诺里奇
norrie,, [人名] [英格兰人、苏格兰人姓氏] 诺里 Norris的变体
norrington,, [人名] 诺林顿
norris,n. United States writer (1870-1902),n. 诺里斯（男子名）
Norris' atropine tests,,[医] 诺里斯氏阿托品试验(检阿托品)
Norris' corpuscles,,[医] 诺里斯氏小体(血清中无色透明小体)
Norris's corpuscles,,[医] 诺里斯氏小体(血清中无色透明小体)
Norrish,,[网络] 诺里什；诺哩什；型裂
norristown,, [地名] [美国] 诺里斯敦
norrkoping,," 诺尔雪平, 北雪平"
Norroy,"n. The most northern of the English Kings-at-arms. See\n   King-at-arms, under King.",n. <英>(英国纹章院的)第三纹章官
norry,, [人名] 诺里
norsals,,(流网)吊索
norsanguinarine,,去甲血根碱
norsantonin,,[化] 降山道年; 去甲山道年
norsclareol oxide,,[化] 降香紫苏醚
norscopine,,[化] 降莨菪品(取自茄科Datura metel)
norscopolamine,,[化] 降莨菪胺
norse,n an inhabitant of Scandinavia\nn a native or inhabitant of Norway\nn the northern family of Germanic languages that are spoken in Scandinavia and Iceland\na of or relating to Scandinavia or its peoples or cultures\na of or relating to Norway or its people or culture or language,a. 挪威人的；挪威的；斯堪的纳维亚语的
Norse deity,,[网络] 北欧神
Norse mythology,,na. 北欧神话\n[网络] 挪威神话；北欧的古老传说
norsel,,扎线(结扎渔网或钓钩的短线)
Norseland,,n. 诺斯兰(即挪威)
norsells,,网衣和浮子纲装配法
Norseman,n a native or inhabitant of Norway,n. 古斯堪的纳维亚人
norsemen,pl.  of Norseman,"n. 古代挪威人, 古代斯堪地那维亚人( Norseman的名词复数 )"
norsenecionandione,,去甲千里光南二酮
norseth,, [人名] 诺塞思
norsethite,,n. [矿]钡白云石
Norsk,,a. 挪威人的\nn. 挪威人[语]
Norski,,[网络] 诺尔斯基
norskie,,abbr. Norwegian-American 挪威-美国（航线）
norsolanellic acid,,[化] 氧化胆汁酸
norsteroid,,"n. [生化]去甲甾类,去甲类固醇"
norstictic acid,,[化] 降斑点酸
norstigmastenol,,去甲豆甾烯醇
norsulfazole,,[医] 磺胺噻唑
norsworthy,, [人名] 诺斯沃西
norsymoatol,,(=octopamine)[药]胺
nort,,abbr. norite 苏长岩
Norta,,(夏季智利沿岸的)强北风
nortada,,北风
norte,,[气]北风
nortel,, 北电
nortestosterone,,"[医] 去甲睾酮, 降睾酮"
North,"n. the region of the United States lying to the north of the Mason-Dixon line\nn. the cardinal compass point that is at 0 or 360 degrees\nn. a location in the northern part of a country, region, or city\nn. the direction corresponding to the northward cardinal compass point","n. 北方, 北\na. 北的, 北方的\nadv. 向北方, 在北方"
North Africa,,n. 北非\n[网络] 北非地区；北非洲；北非撒哈拉沙漠
north african,, 北非人的; 北非的; 北非人；北非居民
North America,,北美洲
North America blastomycosis,,[医] 北美芽生菌病
north american,," 北美洲的; 北美洲人的; 北美洲人(尤指美国、加拿大人), 住在北美洲的人"
North American country,,[网络] 北美国家
North American Free Trade Agreement,,[网络] 北美自由贸易协定；北美自由贸易协议；北美自由贸易区
North American Indian,,[网络] 北美洲印第安诸语言；北美印地安人
North American nation,,[网络] 北美国家
North American Newspaper Alliance,,北美报业联盟
North Atlantic,,北大西洋
North Atlantic Council,,[网络] 北大西洋理事会；北大西洋委员会；北大西洋公约理事会
North Atlantic Treaty,,[法] 北大西洋公约
North Atlantic Treaty Organization,,"北大西洋公约组织, 北约组织\n[法] 北大西洋公约组织"
North Bay,,诺斯贝
North Borneo,,北婆罗洲（马来西亚第二大洲）
North Britain,,abbr. (=Scotland)略 N. B.\n[网络] 北不列颠；英国北部；北不列颠人
North British,,[网络] 英国北部的；苏格兰的
north by east,,"北偏东, 北偏西"
north by west,,n. 北偏西方向（略作NbW）
North Carolina,,北卡罗来纳
North Carolinian,,North Carolina的变形
North Cascades National Park,,[网络] 北级联国家公园
north celestial pole,, 北天极
North Channel,,北海峡
North Chicago,,北芝加哥(美国伊利诺伊州东北部城市)
North Dakota,,北达科地
North Dakotan,,北达科他州的(人)
North Dravidian,,[网络] 北Dravidian
North Equatorial Current,,[网络] 北赤道电流
North Frigid Zone,,un. 北寒带
North Germanic,,【语言学】北日耳曼语支(属印欧语系日耳曼语族)
North Germanic language,,[网络] 北日耳曼语
North Holland,,北荷兰（荷兰北部省）
North Island,,北岛（新西兰）
north island edelweiss,,[网络] 北岛edelweiss
North Korea,,n. 朝鲜；北韩
north korean,,朝鲜人\n朝鲜（人）的
North Korean monetary unit,,[网络] 朝鲜货币单位
North Korean won,,[网络] 朝鲜圆；朝鲜元；北朝鲜圆
north magnetic pole,,[电] 磁北极
north northeast,,adv. 向北东北；来自北东北(的)\nn. 北东北\n[网络] 东北偏北；北北东；东北东
north northwest,,adv. 向北西北；来自北西北(的)\nn. 北西北\n[网络] 北北西；西北偏北
North Pacific,,北太平洋
North Peak,,[网络] 北峰
North Platte,,"un. 北普拉特河(在美国科罗拉多,怀俄明与内布拉斯加三州之间)\n[网络] 北普雷特；内布拉斯加州北普拉特；北普拉特市"
North Platte River,,[网络] 拉特河；北波垒特河
north pole,,北极\n[化] (指)北极
North Port,,北港
North Rhine-Westphalia,,北莱因-威斯特伐利亚（德国地名）
North Riding,,"北赖丁(英国英格兰北部的旧行政区, 现为北约克郡、克利夫兰郡、达勒姆郡的一部分)"
North River,,北河（美国哈得孙河的一段）
north sea,,[经] 北海
north side,,[网络] 北边；北侧；北区
North Slope,,阿拉斯加北坡；北坡油田
north star,,北极星
North Star State,,[网络] 北星州
North Temperate Zone,,[网络] 北温带
North Vancouver,,北温哥华
North Vietnam,,北越（地名）
North Vietnamese,,[网络] 北越；越南
north wind,, 北风
North Woods,,[网络] 北方树林；北方森林保护协会；北部森林
north yemen,,[经] 北叶门
North York,,北约克（地名）
North Yorkshire,,北约克郡（英国一个地区）
north-central,,[网络] 中文词语或英文单词
north-country,, 北国的；（国家或地区）北部的
north-east,"r to, toward, or in the northeast",n. 东北方
north-easterlies,plural of north-easterly,(north-easterly 的复数) adj. 东北的；向东北的; （风）从东北方吹来的
north-easterly,,a. 东北的；向东北的; （风）从东北方吹来的
north-eastern,,"a. 东北的, 来自东北的, 在东北的"
north-easterner,,n. 住在东北部的人；东北人
north-easterners,plural of north-easterner,(north-easterner 的复数) n. 住在东北部的人；东北人
north-easternmost,,adj. 极东北的；最东北的
north-eastward,,adv. 向东北\na. 向东北的
north-eastwards,, 向东北；朝东北
north-north-east,,n. 北东北
north-north-easterly,,[网络] 北 - 北 - 东
north-north-eastward,,[网络] 北 - 北 - 东
north-north-eastwards,,[网络] 北 - 北 - 东
north-north-west,,n. 北西北
north-north-westerly,,[网络] 北 - 西 - 西风
north-north-westwards,,[网络] 北 - 西 - 西
north-northeast,"r to, toward, or in the north-northeast",n. 北东北
north-northwest,"r to, toward, or in the north-northwest",n. 北西北
north-polar,,[网络] 北极
north-seeking pole,,[电] 指北极
north-south,, 南北向
north-south dialogue,,[经] 南北对话
north-south direction,,[网络] 南北方向
north-south freeway,,[经] 南北高速公路
north-west,"r to, toward, or in the northwest",n. 西北
north-westerly,,a. 西北的；向西北的; （风）从西北方吹来的
north-western,,"a. 西北的, 来自西北的, 在西北的"
north-westward,,a. 向西北的\nadv. 向西北方\nn. 西北方
north-westwards,, 向西北；朝西北
northabout,,adv. & adj.向北(的)
Northallerton,,诺思阿勒尔顿[英国英格兰北部城镇](北约克郡首府)
northam,, [人名] 诺瑟姆; [地名] [澳大利亚、南非共和国、英国] 诺瑟姆
Northampton,n. the principal city of Northamptonshire,n. 北安普敦（英格兰中部郡名）
Northamptonshire,n. a county is central England,北安普敦郡[英国英格兰郡名]
Northanger Abbey,,诺桑觉寺（书名）
Northants,,英国北安普敦郡（Northamptonshire）
northborough,, [地名] [美国] 诺斯伯勒
northbound,s. moving toward the north,a. 北行的
northbridge,, [地名] [美国] 诺斯布里奇
Northbrook,,n. 诺斯布鲁克（地名）
Northcliffe,,诺斯克利夫(姓氏)
Northcote,,n. (Northcote)人名；(英)诺思科特
northcott,," [人名] [英格兰人姓氏] 诺思科特住所名称，来源于古英语，含义是“北方+农舍，蔽身之处”(north+cottage,shelter)"
Northcott operation,,"[医] 诺思科特氏手术(通直流电到血流中以刺激内皮,增加性激素的分泌)"
Northdown,,[网络] 北边；诺恩道
northeast,n. the compass point midway between north and east; at 45 degrees\nn. the northeastern region of the United States\nn. the direction corresponding to the northeastward compass point,"n. 东北\na. 东北的, 向东北的, 来自东北的\nadv. 向东北, 来自东北"
Northeast Airlines,,东北航空公司(美国)
northeast by east,,东北偏东
northeast by north,,东北偏北
northeaster,n. a storm blowing from the northeast,n. 东北大风
northeasterly,s. coming from the northeast,a. 向东北的
northeastern,s. situated in or oriented toward the northeast\ns. of a region of the United States generally including the New England states; New York; and sometimes New Jersey and Pennsylvania,"a. 东北方的, 在东北的, 来自东北的"
northeastern United States,,[网络] 美国东北部
northeasterner,,"n. 东北人, 住在东北部的人"
northeasternmost,,"a. 最东北的,极东北的"
northeastward,s. toward the northeast\nr. in a northeastward direction,"adv. 向东北, 在东北\na. 来自东北方, 向东北的\nn. 东北"
northeastwardly,r in a northeastward direction,"adv. 向东北, 来自东北\na. 向东北的, 来自东北的"
northeastwards,n the compass point midway between north and east; at 45 degrees,adv. 向东北
northen,, [人名] [英格兰人、爱尔兰人姓氏] 诺森 North的变体
norther,n a wind that blows from the north,n. 酷寒北风；强烈北风
northering,,n. 来自北方的大风(或风暴)；[美国英语]强(冷)北风
northerliness,n. The quality or state of being northerly; direction\n   toward the north.,向北
northerly,s. situated in or oriented toward the north\ns. coming from the north; used especially of wind,"a. 北方的, 向北的, 来自北方的\nadv. 向北, 自北来"
northern,n. a dialect of Middle English that developed into Scottish Lallans\na. in or characteristic of a region of the United States north of (approximately) the Mason-Dixon line\na. situated in or coming from regions of the north,"n. 北方人\na. 北方的, 向北的, 自北方来的"
Northern Alliance,,[网络] 北方联盟；北方聯盟；北部联盟
Northern Baptist,,[网络] 美北浸信会
Northern Baptist Convention,,[网络] 北浸信会
northern barramundi,,[网络] 北部barramundi
Northern bedstraw,,un. 砧草
northern beech fern,,[网络] 北榉蕨
Northern blot,,[化] RNA印迹
northern bobwhite,,[网络] 北极星
northern bog lemming,,[网络] 北方沼泽地
northern casque-headed frog,,[网络] 北方的头顶青蛙
northern cricket frog,,[网络] 北板球青蛙
Northern Cross,,[天] 北十字星
Northern dewberry,,[网络] 北方莓
northern dune tansy,,[网络] 北部沙丘丹参
northern Europe,,[网络] 北欧
northern expedition,,n. 北伐
northern flying squirrel,,[网络] 北方飞鼠；北美鼯鼠
northern harrier,, [鸟类]白尾鹞
northern hemisphere,,北半球
northern holly fern,,[网络] 北部冬青蕨
Northern Ireland,,北爱尔兰自治区（在爱尔兰东北部）
Northern Irish,,[网络] 北爱尔兰人；北爱尔兰的
Northern Irishman,,[网络] 北爱尔兰人
northern Jacob's ladder,,[网络] 雅各布北梯
northern lights,,n. 北极光
Northern lobster,,[网络] 北龙虾
northern mammoth,,[网络] 北部猛mamm象
Northern Mariana Islands,,[网络] 北马里亚纳群岛；北马利亚纳群岛；北马里安纳群岛
Northern Marianas,,[网络] 北马里亚纳；北马里亚纳群岛；北部马里亚纳群岛
northern oak fern,,[网络] 北方橡木蕨
northern oriole,, [鸟类]橙腹拟黄鹂（Icterus galbula）
northern parula,,[网络] 北森莺
northern phalarope,,[网络] 形容；红领辫足鹬；北瓣蹼鹬
northern pike,, 白斑狗鱼
northern pin oak,,[网络] 北方针栎
northern pitch pine,,[网络] 北阔松
northern pocket gopher,,[网络] 北口袋gopher
northern porgy,,[网络] 北部鲷鱼
northern red oak,,un. 欧洲栎\n[网络] 北方红栎；北美红橡；北方红橡
Northern Rhodesia,,北罗得西亚（赞比亚的旧称）
northern scup,,[网络] 北方。
northern sea robin,,[网络] 北海罗宾
northern shrike,,[网络] 灰伯劳；北伯劳；灰伯劳鸟
northern snakehead,,[网络] 北蛇头
Northern snow bedstraw,,[网络] 北雪床上
Northern Soul,,[网络] 北方的灵魂；北方的心灵；北方灵魂
Northern Sporades,,"北斯波拉提群岛(位于爱琴海西北部, 属希腊)"
Northern Spy,,[网络] 君袖；北密探；北派苹果
northern storm petrel,,[网络] 北风暴海盗
Northern Territories,,澳北区(澳大利亚北部行政区)
Northern Territory,,"北领地, 北部领地；北部地方"
northern white cedar,,un. 西方金钟柏\n[网络] 北方白柏；北方白椿
northern whiting,, 北方无鳔石首鱼
northern woodsia,,[网络] 北部森林
northerner,n. an inhabitant of the North,n. 北方人
northerners,n. an inhabitant of the North\nn. an American who lives in the North (especially during the American Civil War),n. 北方人
northernization,,[网络] 北化
northernly,adv. Northerly.,北部地\n北方地
northernmost,s. situated farthest north,a. 最北的
northernness,,[网络] 北方
northey,, [人名] [英格兰人姓氏] 诺西住所名称，来源于古英语，含义是“北方+圈用地”(north+enclosure)
Northfield,,n. 诺思菲尔德（美国明尼苏达州东南部城镇）
northford,, [地名] [美国] 诺斯福德
northgate,, [地名] [美国] 诺斯盖特
northglenn,, [地名] [美国] 诺斯格伦
northing,"n. Distance northward from any point of departure or of\n   reckoning, measured on a meridian; -- opposed to southing.\nn. The distance of any heavenly body from the equator\n   northward; north declination.","n. 北向纬度差, (天体的)北偏, 北航"
northings,"plural of northing\nn. Distance northward from any point of departure or of\n   reckoning, measured on a meridian; -- opposed to southing.\nn. The distance of any heavenly body from the equator\n   northward; north declination.","(northing 的复数) n. 北向纬度差, (天体的)北偏, 北航"
northlake,, [地名] [美国] 诺斯莱克
northland,n. any region lying in or toward the north,"n. 北国, 北部地方, 北部地带"
northlander,,n. 北国人;北方人
northlands,plural of northland\nn. any region lying in or toward the north,"(northland 的复数) n. 北国, 北部地方, 北部地带"
Northman,n an inhabitant of Scandinavia,"n. 古斯堪的纳维亚人, 北欧人"
northmen,pl.  of Northman,"n. 北方人（尤指北欧人, 加拿大北部地区人）( Northman的名词复数 )"
northmoor,, [地名] [英国] 诺斯穆尔
northmore,, [人名] [英格兰人姓氏] 诺思莫地貌名称，来源于中世纪英语，含义是“北方+荒原”(north+moor)
northmost,s situated farthest north,"a. 极北的, 最北部的"
northover,, [地名] [英国] 诺索弗
northpaw,,n. <美俚>(棒球的)右手投手
northport,, [地名] [加拿大、美国、英国] 诺斯波特
Northrop,n. United States biochemist (1891-1987),n. (Northrop)人名；(英)诺思罗普\n诺思罗普
Northrop Frye,,[网络] 弗莱；诺斯罗普•弗莱；诺思洛普·弗莱
northrup,, [人名] 诺思拉普
northside,, [地名] [基里巴斯] 诺斯赛德
northton,, [地名] [英国] 诺斯顿
Northumberland,n. the northernmost county of England; has many Roman remains (including Hadrian's Wall),诺森伯兰郡[英国英格兰郡名]
Northumbria,n. an Anglo-Saxon kingdom in northern England until 876,n. 中世纪时在英国北方的王国
northumbrian,a. Of or pertaining to Northumberland in England.\nn. A native or inhabitant of Northumberland.,"(英国)诺 森伯兰(Northumbria)的(人、方言), 诺森伯兰郡的(人、方言)"
northumbrians,plural of northumbrian\na. Of or pertaining to Northumberland in England.\nn. A native or inhabitant of Northumberland.,"(northumbrian 的复数) (英国)诺 森伯兰(Northumbria)的(人、方言), 诺森伯兰郡的(人、方言)"
northup,, [人名] 诺瑟普
northupite,,氯碳酸钠镁石
northvale,, [地名] [美国] 诺斯韦尔
northview,, [地名] [美国] 诺斯维尤
northville,, [地名] [美国] 诺斯维尔
northward,n the cardinal compass point that is at 0 or 360 degrees\ns moving toward the north\nr in a northern direction,"n. 北方, 北\na. 向北的\nadv. 向北"
northwardly,a. Having a northern direction.\nadv. In a northern direction.,"a. 向北方的, 来自北方的\nadv. 向北方"
northwards,n the cardinal compass point that is at 0 or 360 degrees\nr in a northern direction,adv. 向北方
northway,, [地名] [美国] 诺斯韦
northwest,n. the northwestern region of the United States\nn. the direction corresponding to the northwestward compass point\nn. the compass point midway between north and west; at 315 degrees,"n. 西北, 西北方\na. 西北的, 在西北的, 来自西北的\nadv. 向西北"
northwest by north,, [航海学、测量学]西北偏北[略作 NWbN]
northwest by west,, 西北偏西
Northwest Nap,"A very deep sleep where you are unable to hear telephones, text messages, and even the Air Force.\n\nNamed to honor the two fine pilots from Northwest Airlines and there little ""in flight snooze""\n> ""Dude, I was so tired yesterday afternoon, I took a Northwest Nap. My girl called me 15 times and I didn't hear a thing""\n",
Northwest Passage,,西北航道（位于北美大陆和北极群岛之间）
Northwest Territories,,西北地区
northwest wind,, 西北风
northwester,n a wind from the northwest\ns situated in or oriented toward the northwest\ns coming from the northwest,n. 西北大风
northwesterly,s. coming from the northwest,"a. 位于西北方的, 向西北的, 从西北来的"
northwestern,s. situated in or oriented toward the northwest\ns. of a region of the United States generally including Washington; Oregon; Idaho; and sometimes Montana; Wyoming,"a. 在西北部的, 西北方的, 来自西北的"
northwestern United States,,[网络] 美国西北部；美国西北地区
northwesterner,s situated in or oriented toward the northwest\ns of a region of the United States generally including Washington; Oregon; Idaho; and sometimes Montana; Wyoming,n. 西北人
northwesternmost,,"a. 最西北的,极西北的"
NorthWestNet,,[计] 西北网络
northwestward,s. toward the northwest\nr. in a northwestward direction,adv. 向西北\na. 向西北的
northwestwardly,r in a northwestward direction,"a. 向西北的, 西北的"
northwestwards,n the compass point midway between north and west; at 315 degrees,adv. 向西北
Northwich,,诺斯威奇
Northwood,,n. 诺斯伍德（伦敦北部城市）
Northylen,,[化] (商)聚乙烯纤维
nortisol,,朦脱石土壤
norton,,n. 诺顿（男子名）；诺顿公司（美国一软件公司）
Norton Sound,,诺顿湾（位于美国阿拉斯加州的西岸）
nortricycloekasantalal,,[化] 降檀香醛; 降外檀香醛
nortriptyline,n a tricyclic antidepressant drug (trade name Pamelor) used along with psychotherapy to treat dysthymic depression; may interact dangerously if taken with other drugs,"n. [药]去甲替林,去甲阿米替林( 用以抗抑郁或治疗遗尿)"
nortropine,,[化] 降托品
nortropinon,,[医] 去甲托品酮
nortropinone,,[化] 降托品酮; 降颠茄酮
noruron,,草完隆
Noruz,,[网络] 诺鲁孜节；诺如斯；诺如孜
norval,,n. (Norval)人名；(英)诺弗尔\nabbr. 正缬氨酸（norvaline）\nabbr. 戊氨酸（norvaline）
norvaline,,"[化] 正缬氨酸\n[医] 戊氨酸, 正缬氨酸"
norvasc,, [医]活络喜（含 amlodipine besilate）<抗高血压药>
norvell,, [人名] 诺维尔
norville,,n. (Norville)人名；(英)诺维尔；(西)诺维列
norvir,, [医]诺韦（含ritonavir）<抗病毒药>
norw,,"abbr. norwegisch (German=Norwegian) （德语）挪威的, 挪威人, 挪威语"
Norwalk,,agent[医]诺沃克因子(肠型流感的致病因子)
norward,,"n. 北方, 北部\na. 向北的"
norwards,,"adv. 向北方地, 往北地"
Norway,n. a constitutional monarchy in northern Europe on the western side of the Scandinavian Peninsula; achieved independence from Sweden in 1905,n. 挪威
Norway lobster,,蝉虾；挪威龙虾
Norway maple,,挪威枫；挪威槭（等于Acer platanoides）
Norway rat,,"[医] 棕鼠, 沟鼠, 褐鼠"
Norway spruce,,挪威云杉
Norways,plural of Norway\nn. a constitutional monarchy in northern Europe on the western side of the Scandinavian Peninsula; achieved independence from Sweden in 1905,(Norway 的复数) n. 挪威
Norwegian,n. a native or inhabitant of Norway\nn. a Scandinavian language that is spoken in Norway\na. of or relating to Norway or its people or culture or language,"n. 挪威人, 挪威语\na. 挪威的, 挪威人的, 挪威语的"
Norwegian elkhound,,挪威猎鹿犬
norwegian krone,,[经] 挪威克郎
Norwegian lobster,,[网络] 挪威龙虾
Norwegian monetary unit,,[网络] 挪威货币单位
Norwegian saltpeter,,[化] 挪威硝石; 挪威硝酸钙肥料
Norwegian scabies,,[医] 结痂性疥疮
Norwegian Sea,,挪威海
Norwegians,n. a native or inhabitant of Norway\nn. a Scandinavian language that is spoken in Norway,n. 挪威人（Norwegian的复数）
norwell,, [地名] [美国] 诺韦尔
norwest,superlative of norw,"(norw 的最高级) abbr. norwegisch (German=Norwegian) （德语）挪威的, 挪威人, 挪威语"
norwich,,n. 诺威奇（英国城市）
Norwich terrier,,诺里奇梗犬（一种小猎犬）
norwick,, [地名] [英国] 诺威克
Norwood,,n. 诺伍德（位于伦敦郊区）
Norwood's tinctue,,[医] 诺尔伍德氏酊(制自绿藜芦根)
Noryl,,[化] (商)改性聚苯醚
NOS,n a negative\nn a radioactive transuranic element synthesized by bombarding curium with carbon ions; 7 isotopes are known,[计] 网络操作系统
nos.,,abbr. (=numbers)\n[网络] 唛头和号码；个；件
nosazontology,,病因学
noscapine,,[化] 那可丁; 诺司卡品
nosce te ipsum,,[网络] 认识你自己
noscitur a sociis,,[法] 文理解释
nose,n. the organ of smell and entrance to the respiratory tract; the prominent part of the face of man or other mammals\nn. a front that resembles a human nose (especially the front of an aircraft)\nn. the front or forward projection of a tool or weapon\nn. a small distance,"n. 鼻子, 突出部分, 嗅觉\nvt. 嗅到, 探出, 用鼻子触\nvi. 闻, 嗅, 探听, 告密"
nose a job in everything,,处处看到有利可图
nose about,,"打听,探听,刺探"
nose angle,,[机] 刀刃角
nose at,,"嗅, 闻"
nose candy,, <美俚>嗅用麻醉品
nose circle,,[机] 前端圆
nose cleft,,[医] 鼻裂
nose cone,,"n. 火箭或飞弹的鼻锥体, 头锥体"
nose count,, <口>清点人数，投票计数，凭票数作出的决定
nose dive,,n. 空降; 暴跌
nose down,,俯冲
nose drops,,[医] 滴鼻剂
nose flute,,n. （泰国等地用鼻孔吹的）鼻笛
nose for,,v. 探听
nose guard,, [体]护鼻塞
nose into,,"刺探,探听;管闲事,干涉"
nose job,,n. 鼻子整形手术
nose of cam,,[机] 凸轮凸部
nose of tool,,[化] 刀片; 刀头
nose of wax,,"软耳根的人,没主见的人"
nose on,,v. 告密
nose on sb,,告发某人
nose out,,比...略胜一筹
nose over,,机首着地而翻转
nose paint,,酒
nose ring,,"n. 动物的鼻圈, 环形鼻饰"
nose sth out,,探听到
nose to nose,,面对面
nose up,,升起
nose-bag,,n. 马粮袋；挂在马等颈上的饲料袋
nose-bags,plural of nose-bag,(nose-bag 的复数) n. 马粮袋；挂在马等颈上的饲料袋
nose-bleed,,n. 鼻出血
nose-bleeds,-s form of nose-bleed,(nose-bleed 的第三人称 -s形式) n. 鼻出血
nose-bridge-lid reflex,,[医] 鼻梁眼睑反射
nose-cone,,n. （火箭等的）头锥
nose-count,,n. 清点人数
nose-dive,,"vi. 垂直降落, 暴跌"
nose-dived,past participle of nose-dive,"(nose-dive 的过去分词) vi. 垂直降落, 暴跌"
nose-eye reflex,,[医] 鼻眼反射
nose-fly,,[医] 羊狂蝇
nose-picking,,n. 挖鼻子
nose-ring,,动物的鼻圈；环形鼻饰
nose-rings,plural of nose-ring,(nose-ring 的复数) 动物的鼻圈；环形鼻饰
nose-thumbing,,n. 轻蔑动作
nose-to-tail,, （汽车）首尾相连的（地）
nose-up,, 机头上仰
nosean,,黝方石
nosebag,n. a canvas bag that is used to feed an animal (such as a horse); covers the muzzle and fastens at the top of the head,n. 草料袋
nosebags,n. a canvas bag that is used to feed an animal (such as a horse); covers the muzzle and fastens at the top of the head,n. 马粮袋；挂在马等颈上的饲料袋
noseband,n. a strap that is the part of a bridle that goes over the animal's nose,n. 鼻羁
nosebands,-s form of noseband\nn. a strap that is the part of a bridle that goes over the animal's nose,(noseband 的第三人称 -s形式) n. 鼻羁
nosebleed,n. bleeding from the nose,"n. 鼻出血\n[医] 鼻出血, 衄血"
nosebleeder,,n. 鼻衄，鼻出血；=red trillium
nosebleeds,n. bleeding from the nose,n. 流鼻血（nosebleed的复数）；[耳鼻喉] 鼻出血
nosebrain,,[医] 嗅脑
nosecone,,"n. （太空飞船或导弹的）头部, 前锥体"
nosecones,-s form of nosecone,"(nosecone 的第三人称 -s形式) n. （太空飞船或导弹的）头部, 前锥体"
nosecount,,n. 人囗调查\n[网络] 清点人数；投票计数
nosed,a. having a nose (either literal or metaphoric) especially of a specified kind,a. 有...鼻子的
nosedive,"n. a sudden sharp drop or rapid decline\nv. plunge nose first; drop with the nose or front first, of aircraft","vi. 俯冲, (价格)猛跌, 暴落"
nosedived,"v. plunge nose first; drop with the nose or front first, of aircraft","vi. 俯冲；暴跌；突然变坏\nn. （价格等的）急降, 暴跌；（飞机的）俯冲；（名声）低落；（情况）突然变坏"
nosedives,"-s form of nosedive\nn. a sudden sharp drop or rapid decline\nv. plunge nose first; drop with the nose or front first, of aircraft","(nosedive 的第三人称 -s形式) vi. 俯冲, (价格)猛跌, 暴落"
nosediving,"v. plunge nose first; drop with the nose or front first, of aircraft","vi. 俯冲；暴跌；突然变坏\nn. （价格等的）急降, 暴跌；（飞机的）俯冲；（名声）低落；（情况）突然变坏"
nosegay,n an arrangement of flowers that is usually given as a present,n. 花束
nosegays,n. an arrangement of flowers that is usually given as a present,n. 花束
noseguard,,"n. [美橄]鼻卫,中卫[因与攻方中锋鼻对鼻而得名]"
noseless,a. having no nose,"a. 无鼻子的, 无喷嘴的"
noselite,,黝方石
nosema,,"(pl. nosemas, nosemata)(疾)病"
Nosema apis,,[医] 蜂小孢子虫
Nosema bombycis,,[医] 蚕小孢子虫
nosematosis,,[医] 小孢子虫病
nosencephalia,,[医] 颅脑不全[畸形]
nosencephalus,,[医] 颅脑不全畸胎
nosepick,,vt. 擦鼻涕
nosepicking,-ing form of nosepick,(nosepick 的现在分词) vt. 擦鼻涕
nosepiece,n. armor plate that protects the nose,"n. 鼻羁, 鼻状物, (眼镜的)鼻梁架\n[医] 换镜转盘(物理)"
