word,definition,translation
judicial conncil,,"[法] 司法委员会, 司法会议"
judicial control,,"[法] 司法管辖, 司法管制"
judicial counsell or,,[法] 法律顾问
judicial court,,"[法] 法院, 法庭, 司法法庭"
judicial decision,,"[经] 法院判决, 司法裁决"
judicial democracy,,[法] 司法民主
judicial department,,[法] 司法部门
judicial dictum,,"[法] 法官对判决的意见, 法官审判时表示的意见"
judicial district,,"[法] 审判区域, 司法辖区"
judicial divorce,,[法] 法院判定的离婚
judicial doctrine,,[网络] 司法原则
judicial document,,[法] 司法文件
judicial duty,,[法] 司法职责
judicial entity,,"[法] 法律实体, 法人, 法人体"
judicial errorrs,,"[法] 司法错误, 审判错误"
judicial estopple,,[法] 法院判决的不可推翻
judicial evidence,,"[法] 司法证据, 法院认定的证据"
judicial function,,"[法] 司法职能, 审判权能"
judicial functionary,,"[法] 法院工作人员, 司法工作人员"
judicial guarantee,,"[法] 司法担保, 法律保证"
judicial independence,,[法] 司法独立
judicial inquiry,,[法] 司法证查
judicial interpretation,,[法] 司法解释
judicial investigation,,"[法] 法院调查, 司法调查"
judicial knowledge,,[法] 审判知识
judicial legisation,,"[法] 有关司法的立法, 司法法规"
judicial lien,,"[法] 法律上的留置权, 判决的留置权"
judicial limits,,[法] 司法管辖范围
judicial liquidation,,"[法] 经由法院的清算, 法定清算"
judicial magistrate,,"[法] 司法行政官, 地方司法官"
judicial mortgage,,[法] 法院判定的抵押
judicial murder,,"[法] 合法但不公正的死刑判决, 法律上的杀人"
judicial notice,,[经] 审判确认
judicial oath,,[法] 司法上的宣誓
judicial office,,[法] 司法机关
judicial officer,,[法] 审判员
judicial official,,"[法] 司法人员, 司法官员"
judicial opinion,,[法] 司法见解
judicial order,,[法] 裁决令
judicial organ,,"[法] 司法机关, 司法机构"
judicial person,,[法] 法人
judicial personnel,,[法] 司法人员
judicial police,,"[法] 法警, 司法警察"
judicial power,,"[法] 司法权, 审判权"
judicial practice,,"[法] 司法惯法, 判例, 司法程序"
judicial pragmaticism,,[法] 实用主义法学
judicial precedent,,[经] 司法判例
judicial principle,,[法] 司法原则
judicial procedure,,"[法] 司法程序, 审判程序"
judicial proceeding,, 司法手续
judicial proceedings,,[经] 法律诉讼
judicial process,,"[法] 司法程序, 审判程序, 法院传票"
judicial question,,[法] 司法问题
judicial records,,"[法] 法院记录, 诉讼记录"
judicial remedy,,"[法] 司法补救方法, 司法补偿"
judicial restraint,, （美国）司法节制（最高法院或其他法院不应试图更改符合宪法的法律）
judicial review,,[经] 司法复审
judicial right,,"[法] 司法权, 审判权"
judicial sale,,[经] 法院判决拍卖
judicial security,,[经] 法院判决指定的担保
judicial separation,,[法] 法院判决的分居
judicial settlement,,[法] 司法解决
judicial soulution of a dispute,,[法] 通过司法途径解决纠纷
judicial statistics,,[法] 司法统计学
judicial style,,"[法] 司法方式, 司法文本"
judicial supremacy,,"[法] 司法主权, 司法最高权力"
judicial system,,"[法] 司法制度, 法院系统"
judicial torture,,[网络] 拷问
judicial tribunal,,"[法] 裁判庭, 法庭, 审判庭"
judicial trustee,,[法] 司法受托人
judicial tyranny,,"[法] 司法专横, 司法擅断"
judicial world,,[法] 司法界
judicial writ,,[法] 法院令状
Judicial Yuan,,司法院
judicialization,, 司法化
judicially,r. as ordered by a court\nr. in a judicial manner,"adv. 依法判决地, 公平地"
judiciaries,plural of judiciary\nn. persons who administer justice\nn. the system of law courts that administer justice and constitute the judicial branch of government,"(judiciary 的复数) a. 司法的, 法院的, 法官的\nn. 司法部, 司法系统, 法官"
judiciary,n. persons who administer justice\nn. the system of law courts that administer justice and constitute the judicial branch of government,"a. 司法的, 法院的, 法官的\nn. 司法部, 司法系统, 法官"
judiciary committee,,[法] 司法委员会
judiciary proceedings,,[法] 审判程序
judicious,s. marked by the exercise of good judgment or common sense in practical matters,"a. 头脑精明的, 贤明的, 判断正确的"
judiciously,r. in a judicious manner,adv. 明智而审慎地；明断地
judiciousness,n. good judgment\nn. the trait of forming opinions by distinguishing and evaluating,n. 明智
judicium,,"[法] 司法权, 管辖权, 法院"
judicium capitale,,[法] 判处死刑
judictor,,"[法] 审判官, 裁判人"
judie,, [女子名] 朱迪 Judith的昵称
judith,n. Jewish heroine in one of the books of the Apocrypha; she saved her people by decapitating the Assyrian general Holofernes\nn. an Apocryphal book telling how Judith saved her people,n. 朱迪思（女子名）
Judith Jamison,,[网络] 贾米森；杰米逊；杰克逊
judkins,, [人名] 贾金斯
judo,n. a sport adapted from jujitsu (using principles of not resisting) and similar to wrestling; developed in Japan,"n. 柔道\n[医] 揉术, 柔道(日本的一种武术)"
Judo-,,n. 柔道\n[网络] 盲人柔道；日语柔道；挑战柔道
judoist,,"n. 柔道师, 练习柔道的人"
judoka,,n. 柔道运动员
judoman,,n. 柔道运动员
judos,,<日>柔道( judo的名词复数 )
judson,,n. 贾德森（姓氏、男子名）
Judy,,n. 朱迪（女子名）；朱迪（英国木偶戏 Punch and Judy中的妻子）
Judy Garland,,朱迪·加兰
jue,,n. 爵（饮酒器）
juergens,, [人名] 于尔根斯
Juerst ebullioscope,,[化] 尤尔斯特沸点计; 尤尔斯特水醇沸点计
juet,, [人名] 朱特
juett,, [人名] [英格兰人姓氏] 朱伊特 Jowett的变体
jug,n. a large bottle with a narrow mouth\nn. the quantity contained in a jug\nv. stew in an earthenware jug,"n. 水壶, 监牢, 模仿夜莺的叫声\nvt. 放入壶中, 炖, 关押\nvi. 模仿夜莺叫"
jug band,,小型民间乐队
jug wine,,[网络] 壶酒；混酿大罐酒
jug-eared,,a. 有招风耳的
jug-handled,,"a. 不匀称的, 片面的, 单方面的"
juga,pl.  of Jugum,"[医] 轭, 隆突"
juga alveolaria,,[医] 牙槽轭
juga cerebralia,,[医] 大脑轭
jugal,"a. Relating to a yoke, or to marriage.\na. Pertaining to, or in the region of, the malar, or cheek\n   bone.","a. 面颊的, 颧骨的\n[医] 轭的, 颧骨的"
jugal bone,,[医] 颧骨
jugal point,, 颧点
jugal suture,,"[医] 大脑轭缝, 矢状缝"
jugale,n the craniometric point at the union of the frontal and temporal processes of the zygomatic bone,[医] 颧点
jugate,,a. [生物]具翅轭的(鳞翅目昆虫)
jugated,a. Coupled together.,"a. 【昆虫学】(昆虫)具翅轭的；【植物学】(叶子)成对的, 对生的；有羽状叶的\nn. (硬币的)并列印纹；[美国英语](印有总统候选人及其竞选伙伴头像的)双头徽"
juge,n. A judge.,<法>n.法官
jugement,,jugement (plural jugements)\nObsolete spelling of judgment\n
jugend,, [电影]青年
Jugendstil,,<德>n.新艺术(= Art Nouveau)
juger,"n. A Roman measure of land, measuring 28,800 square feet, or\n   240 feet in length by 120 in breadth.","审判, 审理, 审讯；判决；裁判, 仲裁, 裁决；识别, 判断；评论, 评价, 认为, 估计\n(＋de) 评论, 评价, 评定, 鉴别；判断, 估计；设想, 想像\n判决"
JUGFET,,n. [电子]结栅场效应晶体管
jugful,n the quantity contained in a jug,n. 一壶的份量
jugfuls,plural of jugful\nn the quantity contained in a jug,(jugful 的复数) n. 一壶的份量
jugg,,abbr. juggernaut（游戏“魔 兽”中的角色名）
juggalo,Darwin's biggest Obstacle.\n> Even Darwin cant explain juggalos\n,
jugged,"v lock up or confine, in or as in a jail\nv stew in an earthenware jug","齿形, 锯齿形的"
jugged hare,, 罐炖野兔肉；焖炖野兔肉
jugger,n. An East Indian falcon. See Lugger.,"n. (有嘴带柄的)大壶, 大罐, 盂；陶制啤酒壶\nvt. 把…放进壶(或罐)；(用罐)煨, 炖, 煮(兔肉等)"
juggernaut,n. a massive inexorable force that seems to crush everything in its way\nn. a crude idol of Krishna,n. 世界主宰
juggernauts,n. a massive inexorable force that seems to crush everything in its way\nn. an avatar of Vishnu\nn. a crude idol of Krishna,n. 重型卡车( juggernaut的复数形式 ); 巨大的力量[物体]
jugging,p. pr. & vb. n. of Jug, 陶罐炖煮
juggins,,n. 傻瓜
juggle,n. the act of rearranging things to give a misleading impression\nn. throwing and catching several objects simultaneously\nv. influence by slyness\nv. manipulate by or as if by moving around components,"vi. 玩戏法, 行骗, 篡改\nvt. 耍弄, 歪曲, 篡改\nn. 玩戏法, 魔术, 欺骗"
juggle black and white,,混淆黑白\n[法] 混淆黑白
juggle money out of sb,,欺骗某人的钱
juggle sth away,,骗掉某物
juggle sth. out of sb.,,骗取某人某物
juggle with,,"欺骗, 歪曲"
juggle with and law,,"[法] 玩弄法律, 歪曲法律"
juggled,imp. & p. p. of Juggle,v. 歪曲( juggle的过去式和过去分词 ); 耍弄; 有效地组织; 尽力同时应付（两个或两个以上的重要工作或活动）
juggler,n. a performer who juggles objects and performs tricks of manual dexterity,"n. 变戏法者, 行骗者"
jugglers,n. a performer who juggles objects and performs tricks of manual dexterity,"n. 玩杂耍的人( juggler的复数形式 ); 杂耍, 把戏"
jugglery,n. artful trickery designed to achieve an end\nn. the performance of a juggler,"n. 戏法, 奇术, 欺诈\n[法] 欺骗, 欺诈"
juggles,"n the act of rearranging things to give a misleading impression\nn throwing and catching several objects simultaneously\nv influence by slyness\nv manipulate by or as if by moving around components\nv deal with simultaneously\nv throw, catch, and keep in the air several things simultaneously\nv hold with difficulty and balance insecurely",v. 歪曲( juggle的第三人称单数 ); 耍弄; 有效地组织; 尽力同时应付（两个或两个以上的重要工作或活动）
juggling,"n the act of rearranging things to give a misleading impression\nn throwing and catching several objects simultaneously\nv influence by slyness\nv manipulate by or as if by moving around components\nv deal with simultaneously\nv throw, catch, and keep in the air several things simultaneously\nv hold with difficulty and balance insecurely",a. 欺诈的；变戏法的；欺骗的
juggs,n. pl. See Jougs.,abbr. juggernaut（游戏“魔 兽”中的角色名）
jughead,,"n. 笨蛋, 傻瓜\n[计] 标题列表程序"
Juglandaceae,n trees having usually edible nuts: butternuts; walnuts; hickories; pecans,[医] 胡桃科
Juglandales,n. coextensive with the family Juglandaceae,胡桃目
juglandic acid,,[医] 胡桃皮酸
juglandin,"n. An extractive matter contained in the juice of the green\n   shucks of the walnut (Juglans regia). It is used medicinally as an\n   alterative, and also as a black hair dye.",胡桃定
juglandis folia,,[医] 胡桃叶
juglandoid,,胡桃素
juglanin,,胡桃宁
juglans,n type genus of the Juglandaceae,胡桃
Juglans californica,,[网络] 加州核桃木
Juglans cinera,,[医] 灰胡桃
Juglans cinerea,,[网络] 灰胡桃；灰胡桃木；奶油胡桃
Juglans L,,[医] 胡桃属
Juglans nigra,,[网络] 黑胡桃；黑核桃；美国黑核桃
Juglans regia,,[网络] 胡桃；核桃；普通胡桃
Juglans regia L.,,"[医] 胡桃, 核桃"
juglansin,,胡桃素(蛋白质)
juglomycin,,胡桃霉素
juglone,"n. A yellow crystalline substance resembling quinone,\n   extracted from green shucks of the walnut (Juglans regia); -- called\n   also nucin.","胡桃醌, 5-羟-1, 4-萘醌"
jugomaxillary,,[医] 颧颌的
jugomaxillary muscle,,[医] 咬肌
jugomaxillary points,,[医] 颧上颌点
jugoslav,n. a native or inhabitant of Yugoslavia,n. & adj. 南斯拉夫人（的）
Jugoslavia,,n. 南斯拉夫
Jugoslavian,n. a native or inhabitant of Yugoslavia,a. 南斯拉夫的（等于Yugoslavian）
Jugoslavija,,[网络] 南斯拉夫
jugoslavs,plural of jugoslav,(jugoslav 的复数) n.& adj. 南斯拉夫人（的）
jugs,"n a large bottle with a narrow mouth\nn the quantity contained in a jug\nv lock up or confine, in or as in a jail\nv stew in an earthenware jug",n. （有柄及小口的）水壶( jug的名词复数 )
jugula,pl.  of Jugulum,jugulum的复数
jugular,n. a vital part that is vulnerable to attack\na. relating to or located in the region of the neck or throat,"a. 咽喉的, 颈部的, 颈静脉的\nn. 颈静脉"
jugular arch,,[医] 颈静脉弓
jugular embryocardia,,[医] 心房扑动
jugular foramen syndrome,,"[医] 颈静脉孔综合征, 韦内氏综合征"
jugular glands,,[医] 颈静脉淋巴结
jugular notch,,[医] 颈静脉切迹(胸骨)
jugular notch of occipital bone,,[医] 颈静脉切迹(枕骨)
jugular notch of sternum,,[医] 颈静脉切迹(胸骨)
jugular pulse,,[医] 颈静脉脉搏
jugular sign,,"[医] 颈静脉征, 奎肯斯提特氏征"
jugular undulation,,"[医] 颈静脉波, 静脉搏"
jugular vein,,n. 颈静脉
jugulare,, [医]颈的
jugulars,n. veins in the neck that return blood from the head\nn. a vital part that is vulnerable to attack,n. 颈静脉( jugular的复数形式 )
jugulate,v. t. To cut the throat of.,"vt. 杀死, 扼杀, 陡止(疾病等)\n[医] 顿挫, 陡止"
jugulated,imp. & p. p. of Jugulate,vt. 刎颈自尽；勒死；用严厉治疗法阻止
jugulating,p. pr. & vb. n. of Jugulate,vt. 刎颈自尽；勒死；用严厉治疗法阻止
jugulation,,"[医] 顿挫疗法, 陡止疗法"
jugulocephalic,,[医] 颈[与]头的
jugulum,"n. The lower throat, or that part of the neck just above the\n   breast.",n. [动]翅轭
jugum,n. One of the ridges commonly found on the fruit of\n   umbelliferous plants.\nn. A pair of the opposite leaflets of a pinnate plant.,"n. [生物] 腕锁, (翅)轭"
jugum alveolare,,[医] 牙槽轭(前牙根嵴间凹)
jugum cerebrale,,[医] 大脑轭
jugum penis,,[医] 阴茎钳
jugum sphenoidale,,[医] 蝶轭
jugums,pl.  of Jugum,n. [无脊椎] 腕锁；对生小叶；（翅）[昆] 轭
Jugurtha,,n. 朱古达（古代努米底亚国王名）
juhani,,n. (Juhani)人名；(芬)尤哈尼；(西)胡阿尼
jui,,abbr. Java unit interface Java 部件接口
juice,n. the liquid part that can be extracted from plant or animal tissue by squeezing or cooking\nn. energetic vitality\nn. electric current\nn. any of several liquids of the body,"n. 汁, 活力, 体液\nvt. 挤出汁来, 加汁"
juice black,,[医] 粗制甘草浸膏
juice channel,,[化] 糖汁槽
juice extraction,,[化] 糖汁提取法
juice extractor,,[医] 液汁提取器
juice gastric,,[医] 胃液
juice groove,,[化] 糖汁槽
juice liming,,[化] 糖汁的澄清
juice of belladonna,,[医] 颠茄汁
juice of dandelion,,[医] 蒲公英汁
juice reamer,,[网络] 榨汁机
juice up,,使活跃
juiced,,"a. 有汁的,喝醉的"
juicehead,,n. 酒鬼
juiceless,a. lacking juice,a. 无汁的
juicer,n a person who drinks alcoholic beverages (especially to excess)\nn a squeezer with a conical ridged center that is used for squeezing juice from citrus fruit,"n. 榨汁器, 照明技师"
juicers,,n. 榨汁机，果汁机（juicer的复数形式）；（舞台的）灯光师
juices,n. the liquid part that can be extracted from plant or animal tissue by squeezing or cooking\nn. energetic vitality\nn. electric current,n. 汁( juice的复数形式 ); 果汁; 胃液; 电
Juichin,,见Ruijin
juicier,a. full of juice\ns. having strong sexual appeal\ns. lucrative,a. 多汁的( juicy的比较级 ); （提供丑闻等消息而）有趣的; 有吸引力的; 报酬丰厚的
juiciest,a. full of juice\ns. having strong sexual appeal\ns. lucrative,a. 多汁的( juicy的最高级 ); （提供丑闻等消息而）有趣的; 有吸引力的; 报酬丰厚的
juicily,,adv. 多汁地
juiciness,n a juicy appetizingness,"n. 多汁, 有趣"
juicing,,取汗液
juicio,, [西]审问，审判，诉讼
juicy,a. full of juice\ns. having strong sexual appeal,"a. 多汁液的, 生动的, 多水分的"
juilliard,,朱利亚德（人名）
jujitsu,n a method of self-defense without weapons that was developed in China and Japan; holds and blows are supplemented by clever use of the attacker's own weight and strength,"[医] 柔术, 柔道(日本的一种武术)"
juju,n. the power associated with a juju\nn. a charm superstitiously believed to embody magical powers,"n. 物神, 符咒"
jujube,n. spiny tree having dark red edible fruits\nn. dark red plumlike fruit of Old World buckthorn trees\nn. chewy fruit-flavored jellied candy (sometimes medicated to soothe a sore throat),"n. 枣树, 枣子"
jujube bush,,[网络] 枣树
jujube paste,,[医] 枣糊
jujus,,"（某些西非部族所用的）物神, 符咒( juju的名词复数 )"
jujutsu,n a method of self-defense without weapons that was developed in China and Japan; holds and blows are supplemented by clever use of the attacker's own weight and strength,n. (=jujitsu)柔术
juke,n. a small roadside establishment in the southeastern United States where you can eat and drink and dance to music provided by a jukebox\nn. (football) a deceptive move made by a football player,vt. 用假动作诱使
juke house,,[网络] 点唱机房
juke joint,, <美>备有自动唱机的小酒吧（或小餐馆、小舞场）
juke-box,,n. 自动点唱机（小餐馆、酒吧等的投币选唱机）
juke-boxes,plural of juke-box,(juke-box 的复数) n. 自动点唱机（小餐馆、酒吧等的投币选唱机）
jukebox,n. a cabinet containing an automatic record player; records are played by inserting a coin,n. 自动唱机
jukeboxes,n. a cabinet containing an automatic record player; records are played by inserting a coin,n. 自动唱片点唱机( jukebox的复数形式 )
jukes,n a small roadside establishment in the southeastern United States where you can eat and drink and dance to music provided by a jukebox\nn (football) a deceptive move made by a football player,n. 一个假想的疾病、贫穷与犯罪数代相传的纽约家族
Jukes unit,,[医] 朱克斯氏单位(每日核黄素饲养鼠的单位数)
Jukes-Lepowsky unit,,[医] 朱-列二氏单位(一种滤液因子的效能单位)
juku,,"n. (在日本, 附属于正规学校的)为学生参加大学入学考试做准备的学校"
Jul,,七月
Jul.,,n. 七月
julaceous,"a. Like an ament, or bearing aments; amentaceous.", 柔荑花序状的
jule,,朱尔（人名）
julep,n. bourbon and sugar and mint over crushed ice,"[医] 甜酒, 甜香酒"
juleps,-s form of julep\nn. bourbon and sugar and mint over crushed ice,"(julep 的第三人称 -s形式) [医] 甜酒, 甜香酒"
jules,,n. 朱尔斯（男子名）
Jules Alfred Huot de Goncourt,,[网络] 龚古尔
Jules de Goncourt,,[网络] 龚古祖；龚古尔
Jules Emile Frederic Massenet,,[网络] 马斯奈；马斯内
Jules Feifer,,[网络] 朱尔斯费夫
Jules Verne,,[网络] 凡尔纳；儒勒·凡尔纳；之父凡尔纳
julesburg,, [地名] [美国] 朱尔斯堡
juli,pl.  of Julus,n. (Juli)人名；(西)胡利；(捷)尤利
julia,,n. 朱莉娅（女子名）
Julia Evelina Smith,,[网络] 朱莉娅Evelina史密斯
Julia Ward Howe,,[网络] 茱莉亚豪；朱莉娅•沃德•豪；朱莉亚瓦德霍耶
Julian,n. Roman Emperor and nephew of Constantine; he restored paganism as the official religion of the Roman Empire and destroyed Christian temples but his decision was reversed after his death (331?-363)\na. of or relating to or characteristic of Julius Caesar,a. 尤利乌斯恺撒的
Julian Alps,,尤利安阿尔卑斯山脉（斯洛文尼亚）
Julian Bond,,[网络] 邦德；庞德
Julian calendar,,公历；罗马儒略历
Julian Casablancas,"One of the sexiest guys in music. The voice, the face, the clothes, the hair..the drinking & smoking!! There is nothing hotter.",
Julian date,,[计] 儒略历日期
Julian the Apostate,,[网络] 尤利安；叛道者犹利安；叛教者尤里安
Juliana,,朱莉安娜(女子名)
Julianiales,,裘良目
julianna,, [人名] 朱莉安娜
julianne,,朱莉安娜（女子名）
juliao,, [医]巨？
julich,, 尤利希（德国小镇名称）
julie,,n. 朱莉（女子名）
Julien,,n. 朱利安（女子名）；于连（男子名）
julienite,,[矿]天青钴矿
julienne,n. a vegetable cut into thin strips (usually used as a garnish)\nn. a clear soup garnished with julienne vegetables\nv. cut into long thin strips,"a. (蔬菜等)切成条的,切成丝的"
julienne vegetable,,[网络] julienne蔬菜
julies,pl.  of July,n. 七月( July的名词复数 ); [人名] 朱利斯
juliet,,n. 朱丽叶（莎士比亚剧女主人公）
julieta,,n. (Julieta)人名；(西)胡列塔；(葡、罗)茹列塔
juliets,, [电影]茱丽叶
Juliett,,n. 通讯中用以代表字母j的词
julietta,, [电影]卓烈苔和地震
Juliette,,n. 朱丽叶（女子名）
juliform,a. Having the shape or appearance of a julus or catkin.," [医]荑花序状的, 柔荑花序状的"
julimycin,,七月霉素
julio,,n. 胡里奥（男子名）
Julio Iglesias,,[网络] 胡里奥；胡立欧；胡里奥·伊格莱西亚斯
julissa,, [人名] 朱莉莎
julius,,n. 朱利叶斯（男子名）
Julius Caesar,,尤利乌斯•凯撒（罗马共和国末期杰出的军事统帅、政治家）
Julius Erving,,[网络] 朱利叶斯-欧文；J博士；朱丽叶斯欧文
Julius Marx,,[网络] 朱利叶斯·马克思
Julius Ullman,,[网络] 朱利叶斯·乌尔曼
Julius Winfield Erving,,[网络] 朱利叶斯·温菲尔德
jull,,n. (Jull)人名；(英)朱尔
jullian,, [人名] 朱利安，朱莉安（女名）
Julliard's mask,,[医] 儒利阿尔氏面罩(乙醚麻醉面罩)
julocrotine,,柔荑巴豆碱
julolidine,,久洛尼定
July,n. the month following June and preceding August,n. 七月
July 4,,[网络] 7月4日
julyan,, [人名] [英格兰人姓氏] 朱利安 Julian的变体
julymycin,,[医] 七月霉素
juma,,n. 伊斯兰教的安息日
Jumada,,[阿]回历中的五月或六月
Jumada I,,[网络] Jumada我
jumanji,, [电影]勇敢者的游戏; 逃出魔幻纪
Jumar,,n. [常用～s]祝玛尔式上升器
jumba,,n. (Jumba)人名；(乌干)琼巴
jumbal,n small flat ring-shaped cake or cookie,n. 薄脆小甜饼
jumbie,,"n. <美方>鬼,幽灵"
jumbie bead,,[网络] 珠宝珠
jumble,n. small flat ring-shaped cake or cookie\nv. be all mixed up or jumbled together\nv. assemble without order or sense,"vi. 搀杂, 混杂\nvt. 搞乱, 使混乱\nn. 混乱, 薄饼"
jumble beads,,[化] 红豆; 相思豆
jumble sale,,[经] 旧货店拍卖
jumble-beads,,"[医] 相思豆, 相思子"
jumbled,v be all mixed up or jumbled together\nv assemble without order or sense\nv bring into random order\ns in utter disorder,a. 乱七八糟的
jumbled speech,,"[医] 紊乱言语, 言语讷吃"
jumblement,n. Confused mixture.,n. 混乱；杂乱的一堆东西 (jumble的变形)
jumbler,n. One who confuses things.,n. 混乱；杂乱的一堆东西 (jumble的变形)
jumbles,n a confused multitude of things\nn small flat ring-shaped cake or cookie\nn a theory or argument made up of miscellaneous or incongruous ideas\nv be all mixed up or jumbled together\nv assemble without order or sense\nv bring into random order,n. 混杂( jumble的名词复数 ); （使）混乱; 使混乱; 使杂乱\nv. 混杂( jumble的第三人称单数 ); （使）混乱; 使混乱; 使杂乱
jumblies,-s form of jumbly,(jumbly 的第三人称 -s形式) a. 混杂的
jumbling,p. pr. & vb. n. of Jumble,v. 混杂( jumble的现在分词 ); （使）混乱; 使混乱; 使杂乱
jumblingly,adv. In a confused manner.,adv. jumble的变形
jumbly,,a. 混杂的
jumbo,s of great mass; huge and bulky,n. 庞然大物\na. 巨大的
jumbo chip,,"[计] 特大芯片, 大型芯片"
jumbo jet,,n. 大型喷气式客机
jumbo size,,[计] 大尺寸
jumbo-sized,,"a. 庞大的, 巨大的, 特大的"
jumbo-soap,,[医] 琼博皂(一种硷性含浮石硬皂)
jumbogroup,,"[计] 巨群, 大组"
jumboise,,vt.[船](在艏艉间嵌装中段以) 扩大( 船体)
jumboising,,加大尺度(指用嵌装和连接分段的方法使船体加长)
jumbojet,,na. 大型喷气式客机\n[网络] 珍宝客机；巨无霸客机
jumbolter,,"杆柱钻机, 锚杆钻机(钻孔和安装用)"
jumbos,,"n. 庞大的, 巨大的( jumbo的复数形式 )"
Jumbotron,,n. (电视机的)超大屏幕
jumbuck,,"n. (澳洲)羊,绵羊"
jumbul,,[医] 海南蒲桃
jumby,,"n. <美方>鬼,幽灵"
jumby bead,,[网络] 跳珠
jumby bean,, 红豆；普通银合欢
jumby tree,, 普通银合欢
Jumeau,,"n. (以19世纪法国玩偶商Pierre Francois和Emile Jumeau命名的)朱莫玩偶,朱莫娃娃(亦作Jumeau doll)"
jument,"n. A beast; especially, a beast of burden.","母马, 牝马"
jumentous,a smelling strongly like a beast of burden,[医] 有兽腥气的
jumer,,n. 跳接
Jumna,,n. 亚穆纳河(在印度北部)
jump,n. a sudden and decisive increase\nn. (film) an abrupt transition from one scene to another\nn. descent with a parachute\nn. the act of jumping; propelling yourself off the ground,"n. 跳跃, 跳动, 暴涨, 惊跳\nvt. 跳跃, 跃过, 突升, 使跳跃\nvi. 跳跃, 跳, 跳动, 暴涨\n[计] 转移, 跳转"
jump a claim,,"[经] 霸占土地, 矿权等"
jump a train,,违章搭乘火车
jump address,,[计] 转移地址
jump all over,,"扑向,袭击,攻击;斥责"
jump at,,欣然接受
jump at a conclusion,,"匆匆作出结论, 草率决定"
jump at sth,,欣然接受
jump at the bait,,轻易上当
jump at the job,,抢着接受任务
jump back,, [体]后跳
jump bail,,保释中逃走\n[法] 弃保潜逃
jump ball,,n. （篮球）跳球
jump boot,, 伞兵靴
jump condition,,"[计] 转移条件, 跳跃条件"
jump counter,,[计] 跳跃式脉冲计数器
jump cut,," （电视片）跳越剪辑, 跳动"
jump down sb's throat,,"突然粗暴地回答某人, 使某人哑口无言"
jump down sb.'s throat,,突然打断某人
jump down someone's throat,,抢着争辩
jump field,,"[计] 转移信息组, 转移字段"
jump flap,,[医] 迁移瓣
jump for joy,, 欢欣鼓舞; 欢跃; 雀跃
jump function,,[计] 阶跃函数
jump graft,,[医] 迁移移植片
jump hook,, [体]跳起钩手投篮
jump in,,投入
jump in at the deep end,,新手遇着大难题
jump instruction,,[计] 转移指令
jump jet,,n. 垂直起降喷气机
jump lead,, 跨接引线（用以将汽车上无电的电池连接在另一汽车上带电的电池上以发动汽车）
jump lock,,[计] 转移封锁
jump off,,开始
jump on,,扑向
jump on the band wagon,,"赶潮流,赶浪头"
jump on the bandwagon,,"见风使舵,看气候;赶浪头,赶潮流"
jump operation,,[计] 转移操作
jump out,, 视觉（或精神）上影响强烈的; 令人眼花缭乱; 引人注目的; 醒目的
jump out of,,"跳出,突然离开"
jump out of one's skin,,"欣喜若狂, 大吃一惊"
jump over,,跳过
jump pass,, 跳起传球
jump prediction,,[计] 转移预测
jump program,,[计] 转移程序
jump rope,,n. [体]跳绳
jump routine,,[计] 转移例程
jump sb out,,叱责某人
jump sb. out,,斥责某人
jump seat,, （汽车上的）弹跳座椅
jump ship,, 弃船潜逃
jump shot,, （篮球运动中的）跳起投篮; 跳投
jump space,,[计] 跳间隔
jump start,, 跳线跨接起动
jump step search,,[计] 跳步查找
jump subroutine,,[计] 转移子程序
jump suit,,n. 跳伞服，连身衣
jump table,,[计] 转移表
jump term,,跳转项\n[计] 跳转项
jump the broom,,结婚
jump the gun,,"起步过早, 偷跑"
jump the queue,,"插队, 获得优惠待遇"
jump the shark,, （美，非正式）（电视系列剧，电影）为求新奇而加入牵强情节（显示质量的下降），哗众取宠
jump the traces,,摆脱约束
jump the track,,"脱轨,越轨;开小差"
jump through a hook for sb,,"对…百依百顺,对…言听计从"
jump to a conclusion,,"草草得出结论,匆忙下结论"
jump to a conlusion,,"匆匆作出结论, 草率决定"
jump to conclusion,,"[法] 妄自断定, 过早下结论"
jump to conclusions,,"草率结论,速断"
jump to it,,赶快!立即动手工作!
jump to one's feet,,"一跃而起, 跳起来"
jump trace,,[计] 跳转踪迹
jump up,,跳起来
jump vector,,[计] 跳转向量
jump-cut,, 跳格剪接
jump-cuts,plural of jump-cut,(jump-cut 的复数)  跳格剪接
jump-jet,,n. 垂直起降飞机
jump-jets,plural of jump-jet,(jump-jet 的复数) n. 垂直起降飞机
jump-off,,n. 赛跑开始
jump-offs,plural of jump-off,(jump-off 的复数) n. 赛跑开始
jump-rope,,n. 跳绳用的绳子
jump-spark,,"[机] 跳火, 有间隔之火花"
jump-spark ignition,,[机] 跳火点火法
jump-start,n starting an automobile engine that has a weak battery by means of jumper cables to another car\nv start (a car engine whose battery is dead) by connecting it to another car's battery\nv start or re-start vigorously,"v. 起动, 发动"
jump-started,v start (a car engine whose battery is dead) by connecting it to another car's battery\nv start or re-start vigorously,"v. 起动, 发动( jump-start的过去式和过去分词 )"
jump-starting,v start (a car engine whose battery is dead) by connecting it to another car's battery\nv start or re-start vigorously,"v. 起动, 发动( jump-start的现在分词 )"
